x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014
,,,,,,,,,,,,,,483.,-0.0318603516,,,483.,0.1135303378,483.,-0.1672556996,,,,,,,,
,,,,,,,,,,,,,,484.,-0.0317382812,,,484.,-0.0002217293,484.,-0.1674537063,,,,,,,,
,,,,,,,,,,,,,,485.,-0.0314941406,,,485.,-0.1081722975,485.,-0.1675795913,,,,,,,,
,,,,,,,,,,,,,,486.,-0.0313720703,,,486.,-0.1198171973,486.,-0.1675803065,,,,,,,,
,,,,,,,,,,,,,,487.,-0.0314941406,,,487.,-0.0185666084,487.,-0.1674268842,,,,,,,,
,,,,,,,,,,,,,,488.,-0.0317382812,,,488.,0.1018428802,488.,-0.1672623158,,,,,,,,
,,,,,,,,,,,,,,489.,-0.0318603516,,,489.,0.1214186549,489.,-0.1672911048,,,,,,,,
,,,,,,,,,,,,,,490.,-0.0317382812,,,490.,0.0320642591,490.,-0.1673947573,,,,,,,,
,,,,,,,,,,,,,,491.,-0.0314941406,,,491.,-0.0895266533,491.,-0.167531848,,,,,,,,
,,,,,,,,,,,,,,492.,-0.0313720703,,,492.,-0.1275235415,492.,-0.1675897241,,,,,,,,
,,,,,,,,,,,,,,493.,-0.0313720703,,,493.,-0.0473269820,493.,-0.1674919128,,,,,,,,
,,,,,,,,,,,,,,494.,-0.0316162109,,,494.,0.0715436935,494.,-0.1673275828,,,,,,,,
,,,,,,,,,,,,,,495.,-0.0318603516,,,495.,0.129252255,495.,-0.1672620773,,,,,,,,
,,,,,,,,,,,,,,496.,-0.0318603516,,,496.,0.0689597726,496.,-0.1673746109,,,,,,,,
,,,,,,,,,,,,,,497.,-0.0316162109,,,497.,-0.050809145,497.,-0.1675097942,,,,,,,,
,,,,,,,,,,,,,,498.,-0.0313720703,,,498.,-0.1281118989,498.,-0.1675997972,,,,,,,,
,,,,,,,,,,,,,,499.,-0.0313720703,,,499.,-0.0894205570,499.,-0.1675487757,,,,,,,,
,,,,,,,,,,,,,,500.,-0.0314941406,,,500.,0.0304574370,500.,-0.1673415303,,,,,,,,
,,,,,,,,,,,,,,501.,-0.0317382812,,,501.,0.1226342916,501.,-0.1672480106,,,,,,,,
,,,,,,,,,,,,,,502.,-0.0318603516,,,502.,0.1055787206,502.,-0.1673195958,,,,,,,,
,,,,,,,,,,,,,,503.,-0.0317382812,,,503.,0.0008319616,503.,-0.1674106121,,,,,,,,
,,,,,,,,,,,,,,504.,-0.0313720703,,,504.,-0.1299222112,504.,-0.1676018238,,,,,,,,
,,,,,,,,,,,,,,505.,-0.0313720703,,,505.,-0.0756412148,505.,-0.1674870849,,,,,,,,
,,,,,,,,,,,,,,506.,-0.0316162109,,,506.,0.0375047922,506.,-0.1673390269,,,,,,,,
,,,,,,,,,,,,,,507.,-0.0318603516,,,507.,0.1263191104,507.,-0.1672769189,,,,,,,,
,,,,,,,,,,,,,,508.,-0.0317382812,,,508.,0.0461884737,508.,-0.1674008965,,,,,,,,
,,,,,,,,,,,,,,509.,-0.0314941406,,,509.,-0.1159488559,509.,-0.1675852537,,,,,,,,
,,,,,,,,,,,,,,510.,-0.0313720703,,,510.,-0.1115012765,510.,-0.167542696,,,,,,,,
,,,,,,,,,,,,,,511.,-0.0314941406,,,511.,-0.0094090104,511.,-0.1674216986,,,,,,,,
,,,,,,,,,,,,,,512.,-0.0317382812,,,512.,0.1008186936,512.,-0.1672737598,,,,,,,,
,,,,,,,,,,,,,,513.,-0.0318603516,,,513.,0.0925089717,513.,-0.1673327684,,,,,,,,
,,,,,,,,,,,,,,514.,-0.0317382812,,,514.,-0.0325267315,514.,-0.1674844623,,,,,,,,
,,,,,,,,,,,,,,515.,-0.0314941406,,,515.,-0.1220043302,515.,-0.1676008105,,,,,,,,
,,,,,,,,,,,,,,516.,-0.0313720703,,,516.,-0.0565588474,516.,-0.1675056219,,,,,,,,
,,,,,,,,,,,,,,517.,-0.0316162109,,,517.,0.0674146414,517.,-0.167313993,,,,,,,,
,,,,,,,,,,,,,,518.,-0.0318603516,,,518.,0.1292559505,518.,-0.1672667265,,,,,,,,
,,,,,,,,,,,,,,519.,-0.0318603516,,,519.,0.0710549951,519.,-0.1673769355,,,,,,,,
,,,,,,,,,,,,,,520.,-0.0316162109,,,520.,-0.0501767993,520.,-0.1675175428,,,,,,,,
,,,,,,,,,,,,,,521.,-0.0313720703,,,521.,-0.1272024512,521.,-0.1676030159,,,,,,,,
,,,,,,,,,,,,,,522.,-0.0314941406,,,522.,-0.0324004292,522.,-0.1674265265,,,,,,,,
,,,,,,,,,,,,,,523.,-0.0316162109,,,523.,0.0857281685,523.,-0.1673099995,,,,,,,,
,,,,,,,,,,,,,,524.,-0.0318603516,,,524.,0.1068047881,524.,-0.1673296094,,,,,,,,
,,,,,,,,,,,,,,525.,-0.0317382812,,,525.,-0.0049526691,525.,-0.1674771905,,,,,,,,
,,,,,,,,,,,,,,526.,-0.0314941406,,,526.,-0.1089559793,526.,-0.1675825119,,,,,,,,
,,,,,,,,,,,,,,527.,-0.0313720703,,,527.,-0.0749543309,527.,-0.1674907207,,,,,,,,
,,,,,,,,,,,,,,528.,-0.0316162109,,,528.,0.0510954857,528.,-0.1673575044,,,,,,,,
,,,,,,,,,,,,,,529.,-0.0317382812,,,529.,0.1254752278,529.,-0.1672675014,,,,,,,,
,,,,,,,,,,,,,,530.,-0.0318603516,,,530.,0.0957005620,530.,-0.167339921,,,,,,,,
,,,,,,,,,,,,,,531.,-0.0316162109,,,531.,-0.0218121409,531.,-0.1674685478,,,,,,,,
,,,,,,,,,,,,,,532.,-0.0314941406,,,532.,-0.1201661825,532.,-0.1675994992,,,,,,,,
,,,,,,,,,,,,,,533.,-0.0313720703,,,533.,-0.0621122718,533.,-0.1674952507,,,,,,,,
,,,,,,,,,,,,,,534.,-0.0316162109,,,534.,0.0627070665,534.,-0.1673126221,,,,,,,,
,,,,,,,,,,,,,,535.,-0.0318603516,,,535.,0.1289491653,535.,-0.1672508121,,,,,,,,
,,,,,,,,,,,,,,536.,-0.0317382812,,,536.,0.0268502831,536.,-0.1674149036,,,,,,,,
,,,,,,,,,,,,,,537.,-0.0314941406,,,537.,-0.0884336233,537.,-0.1675429344,,,,,,,,
,,,,,,,,,,,,,,538.,-0.0313720703,,,538.,-0.1290902495,538.,-0.1675730348,,,,,,,,
,,,,,,,,,,,,,,539.,-0.0314941406,,,539.,0.0017502904,539.,-0.1673794985,,,,,,,,
,,,,,,,,,,,,,,540.,-0.0317382812,,,540.,0.1099773645,540.,-0.1672664285,,,,,,,,
,,,,,,,,,,,,,,541.,-0.0318603516,,,541.,0.1198946834,541.,-0.1672953963,,,,,,,,
,,,,,,,,,,,,,,542.,-0.0316162109,,,542.,-0.0363600850,542.,-0.1675100923,,,,,,,,
,,,,,,,,,,,,,,543.,-0.0314941406,,,543.,-0.1237557530,543.,-0.1675813198,,,,,,,,
,,,,,,,,,,,,,,544.,-0.0313720703,,,544.,-0.1044120789,544.,-0.1675559878,,,,,,,,
,,,,,,,,,,,,,,545.,-0.0314941406,,,545.,0.0022814274,545.,-0.1673785448,,,,,,,,
,,,,,,,,,,,,,,546.,-0.0317382812,,,546.,0.1056149006,546.,-0.1672744155,,,,,,,,
,,,,,,,,,,,,,,547.,-0.0318603516,,,547.,0.1185840368,547.,-0.1672782302,,,,,,,,
,,,,,,,,,,,,,,548.,-0.0317382812,,,548.,0.0311533213,548.,-0.1673939824,,,,,,,,
,,,,,,,,,,,,,,549.,-0.0316162109,,,549.,-0.0888642669,549.,-0.1675456166,,,,,,,,
,,,,,,,,,,,,,,550.,-0.0313720703,,,550.,-0.1288160086,550.,-0.167562604,,,,,,,,
,,,,,,,,,,,,,,551.,-0.0313720703,,,551.,-0.0562224388,551.,-0.1674762368,,,,,,,,
,,,,,,,,,,,,,,552.,-0.0316162109,,,552.,0.0646175742,552.,-0.1672950983,,,,,,,,
,,,,,,,,,,,,,,553.,-0.0318603516,,,553.,0.1289319992,553.,-0.1672212481,,,,,,,,
,,,,,,,,,,,,,,554.,-0.0318603516,,,554.,0.0763229132,554.,-0.1673324108,,,,,,,,
,,,,,,,,,,,,,,555.,-0.0316162109,,,555.,-0.0406399369,555.,-0.1675027013,,,,,,,,
,,,,,,,,,,,,,,556.,-0.0314941406,,,556.,-0.1256835461,556.,-0.1676157117,,,,,,,,
,,,,,,,,,,,,,,557.,-0.0313720703,,,557.,-0.0974478722,557.,-0.1675298810,,,,,,,,
,,,,,,,,,,,,,,558.,-0.0314941406,,,558.,0.0092594624,558.,-0.1674138904,,,,,,,,
,,,,,,,,,,,,,,559.,-0.0317382812,,,559.,0.1131415963,559.,-0.1672540307,,,,,,,,
,,,,,,,,,,,,,,560.,-0.0318603516,,,560.,0.0719454885,560.,-0.1673446894,,,,,,,,
,,,,,,,,,,,,,,561.,-0.0316162109,,,561.,-0.0465919375,561.,-0.1674968600,,,,,,,,
,,,,,,,,,,,,,,562.,-0.0313720703,,,562.,-0.1244834661,562.,-0.1675971150,,,,,,,,
,,,,,,,,,,,,,,563.,-0.0314941406,,,563.,-0.0503191948,563.,-0.1674615145,,,,,,,,
,,,,,,,,,,,,,,564.,-0.0316162109,,,564.,0.0699899793,564.,-0.1673107147,,,,,,,,
,,,,,,,,,,,,,,565.,-0.0318603516,,,565.,0.12907511,565.,-0.1672545075,,,,,,,,
,,,,,,,,,,,,,,566.,-0.0317382812,,,566.,0.0216780305,566.,-0.1674289107,,,,,,,,
,,,,,,,,,,,,,,567.,-0.0314941406,,,567.,-0.0946148038,567.,-0.1675801277,,,,,,,,
,,,,,,,,,,,,,,568.,-0.0313720703,,,568.,-0.1271551847,568.,-0.1675773859,,,,,,,,
,,,,,,,,,,,,,,569.,-0.0314941406,,,569.,-0.0469254255,569.,-0.1674569845,,,,,,,,
,,,,,,,,,,,,,,570.,-0.0317382812,,,570.,0.116715014,570.,-0.1672574878,,,,,,,,
,,,,,,,,,,,,,,571.,-0.0318603516,,,571.,0.1116959453,571.,-0.1672810316,,,,,,,,
,,,,,,,,,,,,,,572.,-0.0317382812,,,572.,0.0061045289,572.,-0.1674531102,,,,,,,,
,,,,,,,,,,,,,,573.,-0.0313720703,,,573.,-0.1295093894,573.,-0.1675903201,,,,,,,,
,,,,,,,,,,,,,,574.,-0.0313720703,,,574.,-0.0806734562,574.,-0.1675015688,,,,,,,,
,,,,,,,,,,,,,,575.,-0.0316162109,,,575.,0.0416456461,575.,-0.167352736,,,,,,,,
,,,,,,,,,,,,,,576.,-0.0318603516,,,576.,0.1229528189,576.,-0.1672656536,,,,,,,,
,,,,,,,,,,,,,,577.,-0.0317382812,,,577.,0.0307201743,577.,-0.1674288511,,,,,,,,
,,,,,,,,,,,,,,578.,-0.0316162109,,,578.,-0.0846496224,578.,-0.1675633788,,,,,,,,
,,,,,,,,,,,,,,579.,-0.0313720703,,,579.,-0.1285817623,579.,-0.1676011682,,,,,,,,
,,,,,,,,,,,,,,580.,-0.0314941406,,,580.,0.0195471644,580.,-0.1673492789,,,,,,,,
,,,,,,,,,,,,,,581.,-0.0317382812,,,581.,0.1173487902,581.,-0.1672610044,,,,,,,,
,,,,,,,,,,,,,,582.,-0.0318603516,,,582.,0.0612176657,582.,-0.1673904061,,,,,,,,
,,,,,,,,,,,,,,583.,-0.0316162109,,,583.,-0.0608934164,583.,-0.167544961,,,,,,,,
,,,,,,,,,,,,,,584.,-0.0313720703,,,584.,-0.128957212,584.,-0.1676116586,,,,,,,,
,,,,,,,,,,,,,,585.,-0.0313720703,,,585.,-0.0886186957,585.,-0.1675238609,,,,,,,,
,,,,,,,,,,,,,,586.,-0.0317382812,,,586.,0.0867990851,586.,-0.1672793627,,,,,,,,
,,,,,,,,,,,,,,587.,-0.0318603516,,,587.,0.1266651154,587.,-0.1672939658,,,,,,,,
,,,,,,,,,,,,,,588.,-0.0317382812,,,588.,0.0539131761,588.,-0.1673810482,,,,,,,,
,,,,,,,,,,,,,,589.,-0.0314941406,,,589.,-0.1167694926,589.,-0.167591393,,,,,,,,
,,,,,,,,,,,,,,590.,-0.0313720703,,,590.,-0.1113280058,590.,-0.1675618291,,,,,,,,
,,,,,,,,,,,,,,591.,-0.0314941406,,,591.,-0.0044946671,591.,-0.1674023867,,,,,,,,
,,,,,,,,,,,,,,592.,-0.0317382812,,,592.,0.1014549732,592.,-0.1672981381,,,,,,,,
,,,,,,,,,,,,,,593.,-0.0318603516,,,593.,0.0855166316,593.,-0.167329669,,,,,,,,
,,,,,,,,,,,,,,594.,-0.0316162109,,,594.,-0.0327364206,594.,-0.1674985886,,,,,,,,
,,,,,,,,,,,,,,595.,-0.0314941406,,,595.,-0.1225232482,595.,-0.1676028967,,,,,,,,
,,,,,,,,,,,,,,596.,-0.0313720703,,,596.,-0.0506083965,596.,-0.1674885154,,,,,,,,
,,,,,,,,,,,,,,597.,-0.0316162109,,,597.,0.073443234,597.,-0.1673041582,,,,,,,,
,,,,,,,,,,,,,,598.,-0.0318603516,,,598.,0.1292129755,598.,-0.1672523618,,,,,,,,
,,,,,,,,,,,,,,599.,-0.0318603516,,,599.,0.0660430193,599.,-0.1673737168,,,,,,,,
,,,,,,,,,,,,,,600.,-0.0314941406,,,600.,-0.1084663868,600.,-0.1675980687,,,,,,,,
,,,,,,,,,,,,,,601.,-0.0313720703,,,601.,-0.1182489395,601.,-0.1675853729,,,,,,,,
,,,,,,,,,,,,,,602.,-0.0314941406,,,602.,-0.0135421157,602.,-0.1674143672,,,,,,,,
,,,,,,,,,,,,,,603.,-0.0318603516,,,603.,0.1281368732,603.,-0.1672782898,,,,,,,,
,,,,,,,,,,,,,,604.,-0.0318603516,,,604.,0.0861133337,604.,-0.1673279405,,,,,,,,
,,,,,,,,,,,,,,605.,-0.0317382812,,,605.,-0.0360791087,605.,-0.1674993038,,,,,,,,
,,,,,,,,,,,,,,606.,-0.0314941406,,,606.,-0.1252070665,606.,-0.1675992608,,,,,,,,
,,,,,,,,,,,,,,607.,-0.0313720703,,,607.,-0.1013441086,607.,-0.1675759554,,,,,,,,
,,,,,,,,,,,,,,608.,-0.0314941406,,,608.,0.0172706246,608.,-0.1674025059,,,,,,,,
,,,,,,,,,,,,,,609.,-0.0318603516,,,609.,0.1283745766,609.,-0.1672523022,,,,,,,,
,,,,,,,,,,,,,,610.,-0.0318603516,,,610.,0.0497309566,610.,-0.1674010754,,,,,,,,
,,,,,,,,,,,,,,611.,-0.0316162109,,,611.,-0.0709646344,611.,-0.1675414443,,,,,,,,
,,,,,,,,,,,,,,612.,-0.0313720703,,,612.,-0.1299775839,612.,-0.1676079631,,,,,,,,
,,,,,,,,,,,,,,613.,-0.0314941406,,,613.,-0.0031355023,613.,-0.1673749089,,,,,,,,
,,,,,,,,,,,,,,614.,-0.0317382812,,,614.,0.1075528860,614.,-0.1672539115,,,,,,,,
,,,,,,,,,,,,,,615.,-0.0318603516,,,615.,0.0762301683,615.,-0.1673367023,,,,,,,,
,,,,,,,,,,,,,,616.,-0.0316162109,,,616.,-0.0516344905,616.,-0.1675263047,,,,,,,,
,,,,,,,,,,,,,,617.,-0.0314941406,,,617.,-0.1272894740,617.,-0.1675935388,,,,,,,,
,,,,,,,,,,,,,,618.,-0.0313720703,,,618.,-0.0864727497,618.,-0.1675160527,,,,,,,,
,,,,,,,,,,,,,,619.,-0.0316162109,,,619.,0.0412937403,619.,-0.1673442125,,,,,,,,
,,,,,,,,,,,,,,620.,-0.0318603516,,,620.,0.1246971488,620.,-0.1672878861,,,,,,,,
,,,,,,,,,,,,,,621.,-0.0317382812,,,621.,0.0344620943,621.,-0.1674241424,,,,,,,,
,,,,,,,,,,,,,,622.,-0.0316162109,,,622.,-0.0814273953,622.,-0.1675543785,,,,,,,,
,,,,,,,,,,,,,,623.,-0.0313720703,,,623.,-0.1293404698,623.,-0.1676206589,,,,,,,,
,,,,,,,,,,,,,,624.,-0.0313720703,,,624.,-0.0609936118,624.,-0.1674506664,,,,,,,,
,,,,,,,,,,,,,,625.,-0.0316162109,,,625.,0.0730084181,625.,-0.1673161387,,,,,,,,
,,,,,,,,,,,,,,626.,-0.0318603516,,,626.,0.1290194988,626.,-0.1672632098,,,,,,,,
,,,,,,,,,,,,,,627.,-0.0318603516,,,627.,0.0631587505,627.,-0.1673647165,,,,,,,,
,,,,,,,,,,,,,,628.,-0.0316162109,,,628.,-0.0657982826,628.,-0.1675509214,,,,,,,,
,,,,,,,,,,,,,,629.,-0.0313720703,,,629.,-0.1299979091,629.,-0.1676140428,,,,,,,,
,,,,,,,,,,,,,,630.,-0.0313720703,,,630.,-0.0637141466,630.,-0.1674674153,,,,,,,,
,,,,,,,,,,,,,,631.,-0.0316162109,,,631.,0.0602064729,631.,-0.167329669,,,,,,,,
,,,,,,,,,,,,,,632.,-0.0318603516,,,632.,0.1291089058,632.,-0.1672579646,,,,,,,,
,,,,,,,,,,,,,,633.,-0.0318603516,,,633.,0.0711770058,633.,-0.1673585176,,,,,,,,
,,,,,,,,,,,,,,634.,-0.0316162109,,,634.,-0.0539126396,634.,-0.167524159,,,,,,,,
,,,,,,,,,,,,,,635.,-0.0313720703,,,635.,-0.1291081309,635.,-0.1676092744,,,,,,,,
,,,,,,,,,,,,,,636.,-0.0092773438,,,636.,-0.093329072,636.,-0.1675245762,,,,,,,,
,,,,,,,,,,,,,,637.,-0.0093994141,,,637.,0.0528290868,637.,-0.1673149467,,,,,,,,
,,,,,,,,,,,,,,638.,-0.0096435547,,,638.,0.150783062,638.,-0.1672152281,,,,,,,,
,,,,,,,,,,,,,,639.,-0.0096435547,,,639.,0.1144661903,639.,-0.1673009992,,,,,,,,
,,,,,,,,,,,,,,640.,-0.0096435547,,,640.,-0.0276851654,640.,-0.167483449,,,,,,,,
,,,,,,,,,,,,,,641.,-0.0093994141,,,641.,-0.1442235708,641.,-0.1676216125,,,,,,,,
,,,,,,,,,,,,,,642.,-0.0093994141,,,642.,-0.0615116954,642.,-0.1674764156,,,,,,,,
,,,,,,,,,,,,,,643.,-0.0095214844,,,643.,0.0910554528,643.,-0.1672813892,,,,,,,,
,,,,,,,,,,,,,,644.,-0.0096435547,,,644.,0.1550933123,644.,-0.1672433615,,,,,,,,
,,,,,,,,,,,,,,645.,-0.0096435547,,,645.,-0.0089779496,645.,-0.1674653292,,,,,,,,
,,,,,,,,,,,,,,646.,-0.0093994141,,,646.,-0.1379457116,646.,-0.1676109433,,,,,,,,
,,,,,,,,,,,,,,647.,-0.0093994141,,,647.,-0.1372215152,647.,-0.1676039696,,,,,,,,
,,,,,,,,,,,,,,648.,-0.0095214844,,,648.,0.0713552833,648.,-0.1673255563,,,,,,,,
,,,,,,,,,,,,,,649.,-0.0096435547,,,649.,0.1546230912,649.,-0.1672360301,,,,,,,,
,,,,,,,,,,,,,,650.,-0.009765625,,,650.,0.0936200023,650.,-0.1673547626,,,,,,,,
,,,,,,,,,,,,,,651.,-0.0095214844,,,651.,-0.1199908257,651.,-0.1676291227,,,,,,,,
,,,,,,,,,,,,,,652.,-0.0093994141,,,652.,-0.1462000608,652.,-0.1676080823,,,,,,,,
,,,,,,,,,,,,,,653.,-0.0093994141,,,653.,-0.0386885405,653.,-0.1674444079,,,,,,,,
,,,,,,,,,,,,,,654.,-0.0096435547,,,654.,0.1501436234,654.,-0.1672163606,,,,,,,,
,,,,,,,,,,,,,,655.,-0.0096435547,,,655.,0.1114116311,655.,-0.1673033834,,,,,,,,
,,,,,,,,,,,,,,656.,-0.0096435547,,,656.,-0.0381268263,656.,-0.1675009727,,,,,,,,
,,,,,,,,,,,,,,657.,-0.0093994141,,,657.,-0.1458312869,657.,-0.1676613092,,,,,,,,
,,,,,,,,,,,,,,658.,-0.0093994141,,,658.,-0.1182605624,658.,-0.1675670743,,,,,,,,
,,,,,,,,,,,,,,659.,-0.0095214844,,,659.,0.1019638777,659.,-0.1672679782,,,,,,,,
,,,,,,,,,,,,,,660.,-0.0096435547,,,660.,0.1527394056,660.,-0.1672495008,,,,,,,,
,,,,,,,,,,,,,,661.,-0.0096435547,,,661.,0.0553523898,661.,-0.1673847437,,,,,,,,
,,,,,,,,,,,,,,662.,-0.0093994141,,,662.,-0.1445879340,662.,-0.167619586,,,,,,,,
,,,,,,,,,,,,,,663.,-0.0093994141,,,663.,-0.1238865256,663.,-0.1675624251,,,,,,,,
,,,,,,,,,,,,,,664.,-0.0093994141,,,664.,0.0161017179,664.,-0.1673872471,,,,,,,,
,,,,,,,,,,,,,,665.,-0.0096435547,,,665.,0.1421240568,665.,-0.1672369838,,,,,,,,
,,,,,,,,,,,,,,666.,-0.009765625,,,666.,0.1239606738,666.,-0.1672743559,,,,,,,,
,,,,,,,,,,,,,,667.,-0.0096435547,,,667.,-0.0086465478,667.,-0.1674912572,,,,,,,,
,,,,,,,,,,,,,,668.,-0.0093994141,,,668.,-0.1386014223,668.,-0.1676475406,,,,,,,,
,,,,,,,,,,,,,,669.,-0.0093994141,,,669.,-0.1299048066,669.,-0.1675952077,,,,,,,,
,,,,,,,,,,,,,,670.,-0.0093994141,,,670.,-0.0010598898,670.,-0.1673918366,,,,,,,,
,,,,,,,,,,,,,,671.,-0.0095214844,,,671.,0.131962657,671.,-0.1672144532,,,,,,,,
,,,,,,,,,,,,,,672.,-0.0096435547,,,672.,0.137378335,672.,-0.1672682762,,,,,,,,
,,,,,,,,,,,,,,673.,-0.0096435547,,,673.,0.0092918873,673.,-0.1674483418,,,,,,,,
,,,,,,,,,,,,,,674.,-0.0093994141,,,674.,-0.1309517622,674.,-0.1676453352,,,,,,,,
,,,,,,,,,,,,,,675.,-0.0093994141,,,675.,-0.1401346922,675.,-0.1676158309,,,,,,,,
,,,,,,,,,,,,,,676.,-0.0093994141,,,676.,-0.0129036307,676.,-0.1674131155,,,,,,,,
,,,,,,,,,,,,,,677.,-0.0096435547,,,677.,0.1269249320,677.,-0.1672378778,,,,,,,,
,,,,,,,,,,,,,,678.,-0.009765625,,,678.,0.1410692334,678.,-0.1672561169,,,,,,,,
,,,,,,,,,,,,,,679.,-0.0095214844,,,679.,-0.0646497011,679.,-0.1675466895,,,,,,,,
,,,,,,,,,,,,,,680.,-0.0093994141,,,680.,-0.1558490396,680.,-0.1676479578,,,,,,,,
,,,,,,,,,,,,,,681.,-0.0093994141,,,681.,-0.0841005445,681.,-0.1675196290,,,,,,,,
,,,,,,,,,,,,,,682.,-0.0096435547,,,682.,0.133954227,682.,-0.1672222018,,,,,,,,
,,,,,,,,,,,,,,683.,-0.009765625,,,683.,0.1366422772,683.,-0.1672563553,,,,,,,,
,,,,,,,,,,,,,,684.,-0.0096435547,,,684.,0.0024206042,684.,-0.1674612164,,,,,,,,
,,,,,,,,,,,,,,685.,-0.0093994141,,,685.,-0.1342305541,685.,-0.1676202416,,,,,,,,
,,,,,,,,,,,,,,686.,-0.0092773438,,,686.,-0.1367479563,686.,-0.1675978899,,,,,,,,
,,,,,,,,,,,,,,687.,-0.0093994141,,,687.,-0.0075920820,687.,-0.1674085855,,,,,,,,
,,,,,,,,,,,,,,688.,-0.0096435547,,,688.,0.1338585019,688.,-0.1672198772,,,,,,,,
,,,,,,,,,,,,,,689.,-0.0096435547,,,689.,0.1344239116,689.,-0.1672654748,,,,,,,,
,,,,,,,,,,,,,,690.,-0.0096435547,,,690.,-0.0026136637,690.,-0.1674937606,,,,,,,,
,,,,,,,,,,,,,,691.,-0.0093994141,,,691.,-0.1346742511,691.,-0.1676054001,,,,,,,,
,,,,,,,,,,,,,,692.,-0.0092773438,,,692.,-0.1358715296,692.,-0.1675820351,,,,,,,,
,,,,,,,,,,,,,,693.,-0.0093994141,,,693.,-0.0013883114,693.,-0.1673894525,,,,,,,,
,,,,,,,,,,,,,,694.,-0.0096435547,,,694.,0.1343980432,694.,-0.1672496796,,,,,,,,
,,,,,,,,,,,,,,695.,-0.0096435547,,,695.,0.1342310309,695.,-0.1672828794,,,,,,,,
,,,,,,,,,,,,,,696.,-0.0096435547,,,696.,0.0005658269,696.,-0.1674642563,,,,,,,,
,,,,,,,,,,,,,,697.,-0.0095214844,,,697.,-0.1331626773,697.,-0.1675927043,,,,,,,,
,,,,,,,,,,,,,,698.,-0.0093994141,,,698.,-0.1340013742,698.,-0.1676014066,,,,,,,,
,,,,,,,,,,,,,,699.,-0.0093994141,,,699.,0.0035868287,699.,-0.1673862338,,,,,,,,
,,,,,,,,,,,,,,700.,-0.0096435547,,,700.,0.1365015507,700.,-0.1672232747,,,,,,,,
,,,,,,,,,,,,,,701.,-0.0096435547,,,701.,0.1304069757,701.,-0.1672862768,,,,,,,,
,,,,,,,,,,,,,,702.,-0.0096435547,,,702.,-0.0154420137,702.,-0.1674830317,,,,,,,,
,,,,,,,,,,,,,,703.,-0.0093994141,,,703.,-0.1450804472,703.,-0.1676337719,,,,,,,,
,,,,,,,,,,,,,,704.,-0.0092773438,,,704.,-0.1188214421,704.,-0.1675698757,,,,,,,,
,,,,,,,,,,,,,,705.,-0.0093994141,,,705.,0.0354645252,705.,-0.1673856378,,,,,,,,
,,,,,,,,,,,,,,706.,-0.0096435547,,,706.,0.1504067779,706.,-0.1672370434,,,,,,,,
,,,,,,,,,,,,,,707.,-0.0096435547,,,707.,0.1032044888,707.,-0.1673296094,,,,,,,,
,,,,,,,,,,,,,,708.,-0.0096435547,,,708.,-0.0546283126,708.,-0.1675128341,,,,,,,,
,,,,,,,,,,,,,,709.,-0.0093994141,,,709.,-0.1535561681,709.,-0.1676419377,,,,,,,,
,,,,,,,,,,,,,,710.,-0.0092773438,,,710.,-0.0913813114,710.,-0.1675150394,,,,,,,,
,,,,,,,,,,,,,,711.,-0.0095214844,,,711.,0.0648338199,711.,-0.1673145890,,,,,,,,
,,,,,,,,,,,,,,712.,-0.0096435547,,,712.,0.1550797224,712.,-0.1672620177,,,,,,,,
,,,,,,,,,,,,,,713.,-0.0096435547,,,713.,0.0681553483,713.,-0.1673719883,,,,,,,,
,,,,,,,,,,,,,,714.,-0.0095214844,,,714.,-0.0912136436,714.,-0.1675792336,,,,,,,,
,,,,,,,,,,,,,,715.,-0.0093994141,,,715.,-0.1535868049,715.,-0.1676545143,,,,,,,,
,,,,,,,,,,,,,,716.,-0.0093994141,,,716.,-0.0550212264,716.,-0.1674828529,,,,,,,,
,,,,,,,,,,,,,,717.,-0.0096435547,,,717.,0.1525183320,717.,-0.1672421694,,,,,,,,
,,,,,,,,,,,,,,718.,-0.0096435547,,,718.,0.0961927772,718.,-0.1673673391,,,,,,,,
,,,,,,,,,,,,,,719.,-0.0095214844,,,719.,-0.0604094267,719.,-0.1675556898,,,,,,,,
,,,,,,,,,,,,,,720.,-0.0093994141,,,720.,-0.1559042931,720.,-0.1676375866,,,,,,,,
,,,,,,,,,,,,,,721.,-0.0093994141,,,721.,0.0117278099,721.,-0.1673699617,,,,,,,,
,,,,,,,,,,,,,,722.,-0.0096435547,,,722.,0.1453275084,722.,-0.1672168970,,,,,,,,
,,,,,,,,,,,,,,723.,-0.0096435547,,,723.,0.040823102,723.,-0.1674141288,,,,,,,,
,,,,,,,,,,,,,,724.,-0.0095214844,,,724.,-0.1143980622,724.,-0.1675902009,,,,,,,,
,,,,,,,,,,,,,,725.,-0.0092773438,,,725.,-0.0968168974,725.,-0.1675361395,,,,,,,,
,,,,,,,,,,,,,,726.,-0.0095214844,,,726.,0.0642126203,726.,-0.1672876477,,,,,,,,
,,,,,,,,,,,,,,727.,-0.0096435547,,,727.,0.1549525261,727.,-0.1672145128,,,,,,,,
,,,,,,,,,,,,,,728.,-0.0096435547,,,728.,-0.0119912624,728.,-0.1674531698,,,,,,,,
