x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014
,,,,,,,,,,,,,,248.,0.0303955078,,,248.,-0.1656117439,248.,-0.1292473078,,,,,,,,
,,,,,,,,,,,,,,249.,0.0302734375,,,249.,-0.1655541062,249.,-0.0945947766,,,,,,,,
,,,,,,,,,,,,,,250.,0.0303955078,,,250.,-0.1653941274,250.,-0.0217787027,,,,,,,,
,,,,,,,,,,,,,,251.,0.125,,,251.,-0.1654019952,251.,0.,,,,,,,,
,,,,,,,,,,,,,,252.,0.125,,,252.,-0.1654204130,252.,0.,,,,,,,,
,,,,,,,,,,,,,,253.,0.0306396484,,,253.,-0.1656172872,253.,-0.130235672,,,,,,,,
,,,,,,,,,,,,,,254.,0.0302734375,,,254.,-0.1655786633,254.,-0.1090462804,,,,,,,,
,,,,,,,,,,,,,,255.,0.0302734375,,,255.,-0.1654901505,255.,-0.0531442761,,,,,,,,
,,,,,,,,,,,,,,256.,0.0303955078,,,256.,-0.1653510928,256.,0.0212064981,,,,,,,,
,,,,,,,,,,,,,,257.,0.0303955078,,,257.,-0.1652289629,257.,0.0874299407,,,,,,,,
,,,,,,,,,,,,,,258.,0.0305175781,,,258.,-0.1651840806,258.,0.1259400845,,,,,,,,
,,,,,,,,,,,,,,259.,0.0306396484,,,259.,-0.1652175784,259.,0.1235260963,,,,,,,,
,,,,,,,,,,,,,,260.,0.0306396484,,,260.,-0.1652989984,260.,0.0779672861,,,,,,,,
,,,,,,,,,,,,,,261.,0.0306396484,,,261.,-0.1654236317,261.,0.0026544333,,,,,,,,
,,,,,,,,,,,,,,262.,0.0305175781,,,262.,-0.1655275226,262.,-0.0746229291,,,,,,,,
,,,,,,,,,,,,,,263.,0.0303955078,,,263.,-0.1656299233,263.,-0.1221542954,,,,,,,,
,,,,,,,,,,,,,,264.,0.0303955078,,,264.,-0.1656446457,264.,-0.1270450354,,,,,,,,
,,,,,,,,,,,,,,265.,0.0302734375,,,265.,-0.1655392051,265.,-0.086832583,,,,,,,,
,,,,,,,,,,,,,,266.,0.0303955078,,,266.,-0.1653900743,266.,-0.0153798461,,,,,,,,
,,,,,,,,,,,,,,267.,0.0303955078,,,267.,-0.1652556062,267.,0.0592139959,,,,,,,,
,,,,,,,,,,,,,,268.,0.0305175781,,,268.,-0.1652066112,268.,0.1165180802,,,,,,,,
,,,,,,,,,,,,,,269.,0.0306396484,,,269.,-0.1651824713,269.,0.1284466982,,,,,,,,
,,,,,,,,,,,,,,270.,0.0306396484,,,270.,-0.1652799845,270.,0.0933949947,,,,,,,,
,,,,,,,,,,,,,,271.,0.0306396484,,,271.,-0.1653988361,271.,0.0252901316,,,,,,,,
,,,,,,,,,,,,,,272.,0.0305175781,,,272.,-0.1655238271,272.,-0.0562583208,,,,,,,,
,,,,,,,,,,,,,,273.,0.0303955078,,,273.,-0.1656016707,273.,-0.1159316301,,,,,,,,
,,,,,,,,,,,,,,274.,0.0303955078,,,274.,-0.1656192541,274.,-0.1290487051,,,,,,,,
,,,,,,,,,,,,,,275.,0.0302734375,,,275.,-0.1655477285,275.,-0.0909619331,,,,,,,,
,,,,,,,,,,,,,,276.,0.0303955078,,,276.,-0.1654307246,276.,-0.0160173178,,,,,,,,
,,,,,,,,,,,,,,277.,0.0305175781,,,277.,-0.1652059555,277.,0.0969853401,,,,,,,,
,,,,,,,,,,,,,,278.,0.0305175781,,,278.,-0.1651985645,278.,0.1294153333,,,,,,,,
,,,,,,,,,,,,,,279.,0.0306396484,,,279.,-0.1652671099,279.,0.1115736961,,,,,,,,
,,,,,,,,,,,,,,280.,0.0306396484,,,280.,-0.1654248834,280.,0.0068892837,,,,,,,,
,,,,,,,,,,,,,,281.,0.0305175781,,,281.,-0.1655731797,281.,-0.0774554014,,,,,,,,
,,,,,,,,,,,,,,282.,0.0303955078,,,282.,-0.1656434536,282.,-0.1247708797,,,,,,,,
,,,,,,,,,,,,,,283.,0.0302734375,,,283.,-0.1655635834,283.,-0.1009138823,,,,,,,,
,,,,,,,,,,,,,,284.,0.0302734375,,,284.,-0.1654350758,284.,-0.0297929049,,,,,,,,
,,,,,,,,,,,,,,285.,0.0303955078,,,285.,-0.165314436,285.,0.0482054353,,,,,,,,
,,,,,,,,,,,,,,286.,0.0305175781,,,286.,-0.1651812196,286.,0.1107884049,,,,,,,,
,,,,,,,,,,,,,,287.,0.0306396484,,,287.,-0.1652308702,287.,0.1183589697,,,,,,,,
,,,,,,,,,,,,,,288.,0.0306396484,,,288.,-0.1653333902,288.,0.0656988025,,,,,,,,
,,,,,,,,,,,,,,289.,0.0306396484,,,289.,-0.1654635072,289.,-0.0148976445,,,,,,,,
,,,,,,,,,,,,,,290.,0.0303955078,,,290.,-0.1656386256,290.,-0.1163979769,,,,,,,,
,,,,,,,,,,,,,,291.,0.0303955078,,,291.,-0.1656353474,291.,-0.128059268,,,,,,,,
,,,,,,,,,,,,,,292.,0.0302734375,,,292.,-0.1655327082,292.,-0.0888210535,,,,,,,,
,,,,,,,,,,,,,,293.,0.0303955078,,,293.,-0.1654143333,293.,-0.0179773569,,,,,,,,
,,,,,,,,,,,,,,294.,0.0303955078,,,294.,-0.1652674675,294.,0.0637077689,,,,,,,,
,,,,,,,,,,,,,,295.,0.0305175781,,,295.,-0.1652033925,295.,0.1196650863,,,,,,,,
,,,,,,,,,,,,,,296.,0.0306396484,,,296.,-0.1651787162,296.,0.1267868876,,,,,,,,
,,,,,,,,,,,,,,297.,0.0306396484,,,297.,-0.1652692556,297.,0.0824447274,,,,,,,,
,,,,,,,,,,,,,,298.,0.0306396484,,,298.,-0.1654374599,298.,0.0034514666,,,,,,,,
,,,,,,,,,,,,,,299.,0.0305175781,,,299.,-0.1656231284,299.,-0.1117165089,,,,,,,,
,,,,,,,,,,,,,,300.,0.0303955078,,,300.,-0.1656285524,300.,-0.1296927929,,,,,,,,
,,,,,,,,,,,,,,301.,0.0302734375,,,301.,-0.1654302478,301.,-0.0525203943,,,,,,,,
,,,,,,,,,,,,,,302.,0.0303955078,,,302.,-0.1652933955,302.,0.0311094522,,,,,,,,
,,,,,,,,,,,,,,303.,0.0305175781,,,303.,-0.1651996374,303.,0.0997741222,,,,,,,,
,,,,,,,,,,,,,,304.,0.0306396484,,,304.,-0.1652361751,304.,0.1237165332,,,,,,,,
,,,,,,,,,,,,,,305.,0.0306396484,,,305.,-0.1653174162,305.,0.0755351186,,,,,,,,
,,,,,,,,,,,,,,306.,0.0306396484,,,306.,-0.1654620171,306.,-0.0035422444,,,,,,,,
,,,,,,,,,,,,,,307.,0.0305175781,,,307.,-0.1656035185,307.,-0.1117369533,,,,,,,,
,,,,,,,,,,,,,,308.,0.0303955078,,,308.,-0.1656323671,308.,-0.1296368241,,,,,,,,
,,,,,,,,,,,,,,309.,0.0302734375,,,309.,-0.165514648,309.,-0.0979093909,,,,,,,,
,,,,,,,,,,,,,,310.,0.0303955078,,,310.,-0.1653341055,310.,0.0153264999,,,,,,,,
,,,,,,,,,,,,,,311.,0.0303955078,,,311.,-0.1652256250,311.,0.088932097,,,,,,,,
,,,,,,,,,,,,,,312.,0.0305175781,,,312.,-0.1651872396,312.,0.1275429726,,,,,,,,
,,,,,,,,,,,,,,313.,0.0306396484,,,313.,-0.1652403474,313.,0.1161409616,,,,,,,,
,,,,,,,,,,,,,,314.,0.0306396484,,,314.,-0.1654049158,314.,0.0142996907,,,,,,,,
,,,,,,,,,,,,,,315.,0.0305175781,,,315.,-0.1655465961,315.,-0.0631183386,,,,,,,,
,,,,,,,,,,,,,,316.,0.0303955078,,,316.,-0.165658772,316.,-0.1298726797,,,,,,,,
,,,,,,,,,,,,,,317.,0.0302734375,,,317.,-0.1655758619,317.,-0.1086847782,,,,,,,,
,,,,,,,,,,,,,,318.,0.0302734375,,,318.,-0.16545856,318.,-0.0466968417,,,,,,,,
,,,,,,,,,,,,,,319.,0.0303955078,,,319.,-0.1653253436,319.,0.0364712477,,,,,,,,
,,,,,,,,,,,,,,320.,0.0305175781,,,320.,-0.1651766300,320.,0.1241340637,,,,,,,,
,,,,,,,,,,,,,,321.,0.0306396484,,,321.,-0.1652827859,321.,0.0989931822,,,,,,,,
,,,,,,,,,,,,,,322.,0.0306396484,,,322.,-0.1654945612,322.,-0.0184417367,,,,,,,,
,,,,,,,,,,,,,,323.,0.0303955078,,,323.,-0.1656051874,323.,-0.1195986867,,,,,,,,
,,,,,,,,,,,,,,324.,0.0303955078,,,324.,-0.1656106114,324.,-0.1265063286,,,,,,,,
,,,,,,,,,,,,,,325.,0.0303955078,,,325.,-0.1653615832,325.,0.007232368,,,,,,,,
,,,,,,,,,,,,,,326.,0.0303955078,,,326.,-0.1652751565,326.,0.0851569176,,,,,,,,
,,,,,,,,,,,,,,327.,0.0306396484,,,327.,-0.1651870012,327.,0.1290563941,,,,,,,,
,,,,,,,,,,,,,,328.,0.0306396484,,,328.,-0.1652829647,328.,0.0926323533,,,,,,,,
,,,,,,,,,,,,,,329.,0.0306396484,,,329.,-0.1654667854,329.,-0.0204226375,,,,,,,,
,,,,,,,,,,,,,,330.,0.0305175781,,,330.,-0.1656188965,330.,-0.0898552537,,,,,,,,
,,,,,,,,,,,,,,331.,0.0303955078,,,331.,-0.1656360626,331.,-0.1294763684,,,,,,,,
,,,,,,,,,,,,,,332.,0.0302734375,,,332.,-0.1655154824,332.,-0.0870795846,,,,,,,,
,,,,,,,,,,,,,,333.,0.0303955078,,,333.,-0.1653783321,333.,-0.0098591447,,,,,,,,
,,,,,,,,,,,,,,334.,0.0305175781,,,334.,-0.1651984453,334.,0.1032099724,,,,,,,,
,,,,,,,,,,,,,,335.,0.0306396484,,,335.,-0.1652083397,335.,0.1241734028,,,,,,,,
,,,,,,,,,,,,,,336.,0.0306396484,,,336.,-0.1652861834,336.,0.0786640644,,,,,,,,
,,,,,,,,,,,,,,337.,0.0305175781,,,337.,-0.1655225754,337.,-0.0445939898,,,,,,,,
,,,,,,,,,,,,,,338.,0.0303955078,,,338.,-0.16561234,338.,-0.1259656549,,,,,,,,
,,,,,,,,,,,,,,339.,0.0303955078,,,339.,-0.1656476855,339.,-0.1192363501,,,,,,,,
,,,,,,,,,,,,,,340.,0.0302734375,,,340.,-0.1654255986,340.,-0.0239540935,,,,,,,,
,,,,,,,,,,,,,,341.,0.0305175781,,,341.,-0.1652367115,341.,0.0926578045,,,,,,,,
,,,,,,,,,,,,,,342.,0.0305175781,,,342.,-0.1651775837,342.,0.1285865903,,,,,,,,
,,,,,,,,,,,,,,343.,0.0306396484,,,343.,-0.165368855,343.,0.0521396995,,,,,,,,
,,,,,,,,,,,,,,344.,0.0305175781,,,344.,-0.1655290127,344.,-0.0700207949,,,,,,,,
,,,,,,,,,,,,,,345.,0.0303955078,,,345.,-0.1656394601,345.,-0.1225768924,,,,,,,,
,,,,,,,,,,,,,,346.,0.0302734375,,,346.,-0.1655759215,346.,-0.1045657396,,,,,,,,
,,,,,,,,,,,,,,347.,0.0302734375,,,347.,-0.1654677391,347.,-0.0336188674,,,,,,,,
,,,,,,,,,,,,,,348.,0.0303955078,,,348.,-0.1653101444,348.,0.0486152768,,,,,,,,
,,,,,,,,,,,,,,349.,0.0305175781,,,349.,-0.165217042,349.,0.1123600602,,,,,,,,
,,,,,,,,,,,,,,350.,0.0305175781,,,350.,-0.1651535034,350.,0.1294053793,,,,,,,,
,,,,,,,,,,,,,,351.,0.0306396484,,,351.,-0.1653677821,351.,0.0565329194,,,,,,,,
,,,,,,,,,,,,,,352.,0.0305175781,,,352.,-0.165486455,352.,-0.0265638828,,,,,,,,
,,,,,,,,,,,,,,353.,0.0305175781,,,353.,-0.1656209230,353.,-0.0993750095,,,,,,,,
,,,,,,,,,,,,,,354.,0.0302734375,,,354.,-0.16560179,354.,-0.1243460774,,,,,,,,
,,,,,,,,,,,,,,355.,0.0302734375,,,355.,-0.1655424237,355.,-0.0730795860,,,,,,,,
,,,,,,,,,,,,,,356.,0.0303955078,,,356.,-0.1653071642,356.,0.0507236123,,,,,,,,
,,,,,,,,,,,,,,357.,0.0305175781,,,357.,-0.1652426124,357.,0.1142625213,,,,,,,,
,,,,,,,,,,,,,,358.,0.0306396484,,,358.,-0.1652396321,358.,0.1131926179,,,,,,,,
,,,,,,,,,,,,,,359.,0.0306396484,,,359.,-0.1654108763,359.,0.0061521530,,,,,,,,
,,,,,,,,,,,,,,360.,0.0303955078,,,360.,-0.1655886769,360.,-0.1065307856,,,,,,,,
,,,,,,,,,,,,,,361.,0.0302734375,,,361.,-0.1656336188,361.,-0.1201695204,,,,,,,,
,,,,,,,,,,,,,,362.,0.0302734375,,,362.,-0.1654384732,362.,-0.0232618451,,,,,,,,
,,,,,,,,,,,,,,363.,0.0303955078,,,363.,-0.1652795672,363.,0.0633636117,,,,,,,,
,,,,,,,,,,,,,,364.,0.0306396484,,,364.,-0.1651834846,364.,0.1242542267,,,,,,,,
,,,,,,,,,,,,,,365.,0.0306396484,,,365.,-0.1653565168,365.,0.0699933171,,,,,,,,
,,,,,,,,,,,,,,366.,0.0306396484,,,366.,-0.1654649973,366.,-0.011687696,,,,,,,,
,,,,,,,,,,,,,,367.,0.0305175781,,,367.,-0.1656073332,367.,-0.1143106818,,,,,,,,
,,,,,,,,,,,,,,368.,0.0302734375,,,368.,-0.1655964851,368.,-0.1132397056,,,,,,,,
,,,,,,,,,,,,,,369.,0.0302734375,,,369.,-0.1654603481,369.,-0.0498694777,,,,,,,,
,,,,,,,,,,,,,,370.,0.0305175781,,,370.,-0.1652253866,370.,0.0790147185,,,,,,,,
,,,,,,,,,,,,,,371.,0.0306396484,,,371.,-0.1652098894,371.,0.1294508576,,,,,,,,
,,,,,,,,,,,,,,372.,0.0306396484,,,372.,-0.1653710604,372.,0.0620489717,,,,,,,,
,,,,,,,,,,,,,,373.,0.0306396484,,,373.,-0.165453434,373.,-0.0197753906,,,,,,,,
,,,,,,,,,,,,,,374.,0.0303955078,,,374.,-0.1656492949,374.,-0.1172555685,,,,,,,,
,,,,,,,,,,,,,,375.,0.0302734375,,,375.,-0.1656003594,375.,-0.1124107242,,,,,,,,
,,,,,,,,,,,,,,376.,0.0302734375,,,376.,-0.1654757857,376.,-0.0513942838,,,,,,,,
,,,,,,,,,,,,,,377.,0.0303955078,,,377.,-0.1652668118,377.,0.0669018626,,,,,,,,
,,,,,,,,,,,,,,378.,0.0306396484,,,378.,-0.1652157307,378.,0.1295231581,,,,,,,,
,,,,,,,,,,,,,,379.,0.0306396484,,,379.,-0.1652392745,379.,0.1122368574,,,,,,,,
,,,,,,,,,,,,,,380.,0.0306396484,,,380.,-0.1653543115,380.,0.0476377010,,,,,,,,
,,,,,,,,,,,,,,381.,0.0305175781,,,381.,-0.1655725837,381.,-0.0756792426,,,,,,,,
,,,,,,,,,,,,,,382.,0.0303955078,,,382.,-0.165620327,382.,-0.1300670505,,,,,,,,
,,,,,,,,,,,,,,383.,0.0302734375,,,383.,-0.1655339003,383.,-0.0969445705,,,,,,,,
,,,,,,,,,,,,,,384.,0.0303955078,,,384.,-0.1653447747,384.,0.0208683014,,,,,,,,
,,,,,,,,,,,,,,385.,0.0305175781,,,385.,-0.1651985645,385.,0.1199827194,,,,,,,,
,,,,,,,,,,,,,,386.,0.0306396484,,,386.,-0.165229857,386.,0.1247739196,,,,,,,,
,,,,,,,,,,,,,,387.,0.0306396484,,,387.,-0.1653868556,387.,0.0355967283,,,,,,,,
,,,,,,,,,,,,,,388.,0.0305175781,,,388.,-0.1655730009,388.,-0.0877960324,,,,,,,,
,,,,,,,,,,,,,,389.,0.0303955078,,,389.,-0.1656203866,389.,-0.1285848618,,,,,,,,
,,,,,,,,,,,,,,390.,0.0302734375,,,390.,-0.1655476093,390.,-0.0889407396,,,,,,,,
,,,,,,,,,,,,,,391.,0.0303955078,,,391.,-0.1653649807,391.,-0.0123693943,,,,,,,,
,,,,,,,,,,,,,,392.,0.0305175781,,,392.,-0.1652482152,392.,0.1007272005,,,,,,,,
,,,,,,,,,,,,,,393.,0.0306396484,,,393.,-0.1651695967,393.,0.1298353076,,,,,,,,
,,,,,,,,,,,,,,394.,0.0306396484,,,394.,-0.1653153896,394.,0.0806105137,,,,,,,,
,,,,,,,,,,,,,,395.,0.0306396484,,,395.,-0.1654170156,395.,-0.0005295277,,,,,,,,
,,,,,,,,,,,,,,396.,0.0305175781,,,396.,-0.1655510664,396.,-0.0769050717,,,,,,,,
,,,,,,,,,,,,,,397.,0.0303955078,,,397.,-0.1656491756,397.,-0.1247532368,,,,,,,,
,,,,,,,,,,,,,,398.,0.0302734375,,,398.,-0.165527463,398.,-0.1014023423,,,,,,,,
,,,,,,,,,,,,,,399.,0.0302734375,,,399.,-0.1654469371,399.,-0.0301709771,,,,,,,,
,,,,,,,,,,,,,,400.,0.0305175781,,,400.,-0.1652739048,400.,0.0882670879,,,,,,,,
,,,,,,,,,,,,,,401.,0.0305175781,,,401.,-0.1651909947,401.,0.128693223,,,,,,,,
,,,,,,,,,,,,,,402.,0.0306396484,,,402.,-0.1652656198,402.,0.1123609543,,,,,,,,
,,,,,,,,,,,,,,403.,0.0306396484,,,403.,-0.1654658914,403.,0.0056940913,,,,,,,,
,,,,,,,,,,,,,,404.,0.0305175781,,,404.,-0.1655243039,404.,-0.0758607388,,,,,,,,
,,,,,,,,,,,,,,405.,0.0303955078,,,405.,-0.1656605005,405.,-0.1303691864,,,,,,,,
,,,,,,,,,,,,,,406.,0.0302734375,,,406.,-0.1655366421,406.,-0.0980191231,,,,,,,,
,,,,,,,,,,,,,,407.,0.0302734375,,,407.,-0.1654369831,407.,-0.0275800228,,,,,,,,
,,,,,,,,,,,,,,408.,0.0305175781,,,408.,-0.1652508378,408.,0.0961802006,,,,,,,,
,,,,,,,,,,,,,,409.,0.0306396484,,,409.,-0.1651911736,409.,0.1294317842,,,,,,,,
,,,,,,,,,,,,,,410.,0.0306396484,,,410.,-0.1652204394,410.,0.1089393497,,,,,,,,
,,,,,,,,,,,,,,411.,0.0306396484,,,411.,-0.1653777361,411.,0.0418866873,,,,,,,,
,,,,,,,,,,,,,,412.,0.0305175781,,,412.,-0.1655488610,412.,-0.081189394,,,,,,,,
,,,,,,,,,,,,,,413.,0.0303955078,,,413.,-0.1656276584,413.,-0.1255040765,,,,,,,,
,,,,,,,,,,,,,,414.,0.0303955078,,,414.,-0.1656125784,414.,-0.1020146012,,,,,,,,
,,,,,,,,,,,,,,415.,0.0302734375,,,415.,-0.1654466391,415.,-0.0343994498,,,,,,,,
,,,,,,,,,,,,,,416.,0.0303955078,,,416.,-0.1652925611,416.,0.0445481539,,,,,,,,
,,,,,,,,,,,,,,417.,0.0305175781,,,417.,-0.1651905179,417.,0.1015692353,,,,,,,,
,,,,,,,,,,,,,,418.,0.0306396484,,,418.,-0.1652159691,418.,0.12993747,,,,,,,,
,,,,,,,,,,,,,,419.,0.0306396484,,,419.,-0.165370822,419.,0.0754888654,,,,,,,,
,,,,,,,,,,,,,,420.,0.0306396484,,,420.,-0.1654570103,420.,0.0010330677,,,,,,,,
,,,,,,,,,,,,,,421.,0.0305175781,,,421.,-0.1655457616,421.,-0.0734248161,,,,,,,,
,,,,,,,,,,,,,,422.,0.0303955078,,,422.,-0.1656599045,422.,-0.1304540634,,,,,,,,
,,,,,,,,,,,,,,423.,0.0302734375,,,423.,-0.1655574441,423.,-0.1078314185,,,,,,,,
,,,,,,,,,,,,,,424.,0.0302734375,,,424.,-0.1654538512,424.,-0.0481981039,,,,,,,,
,,,,,,,,,,,,,,425.,0.0303955078,,,425.,-0.1653254628,425.,0.0337877274,,,,,,,,
,,,,,,,,,,,,,,426.,0.0305175781,,,426.,-0.1652281284,426.,0.0992250443,,,,,,,,
,,,,,,,,,,,,,,427.,0.0306396484,,,427.,-0.1651804447,427.,0.1258814931,,,,,,,,
,,,,,,,,,,,,,,428.,0.0306396484,,,428.,-0.1653166413,428.,0.080521524,,,,,,,,
,,,,,,,,,,,,,,429.,0.0306396484,,,429.,-0.1654244661,429.,0.0059598684,,,,,,,,
,,,,,,,,,,,,,,430.,0.0305175781,,,430.,-0.1655820608,430.,-0.0693448782,,,,,,,,
,,,,,,,,,,,,,,431.,0.0303955078,,,431.,-0.1656218767,431.,-0.1215592623,,,,,,,,
,,,,,,,,,,,,,,432.,0.0303955078,,,432.,-0.1656324863,432.,-0.1268365383,,,,,,,,
,,,,,,,,,,,,,,433.,0.0302734375,,,433.,-0.1654309034,433.,-0.0464078784,,,,,,,,
,,,,,,,,,,,,,,434.,0.0303955078,,,434.,-0.1653533578,434.,0.0346301198,,,,,,,,
,,,,,,,,,,,,,,435.,0.0305175781,,,435.,-0.1652311683,435.,0.0985456705,,,,,,,,
,,,,,,,,,,,,,,436.,0.0305175781,,,436.,-0.1651832461,436.,0.1295048594,,,,,,,,
,,,,,,,,,,,,,,437.,0.0306396484,,,437.,-0.165291667,437.,0.1136246324,,,,,,,,
,,,,,,,,,,,,,,438.,0.0306396484,,,438.,-0.1654503345,438.,0.0109572411,,,,,,,,
,,,,,,,,,,,,,,439.,0.0305175781,,,439.,-0.1655696630,439.,-0.0654495358,,,,,,,,
,,,,,,,,,,,,,,440.,0.0303955078,,,440.,-0.1656198502,440.,-0.1193186045,,,,,,,,
,,,,,,,,,,,,,,441.,0.0302734375,,,441.,-0.1656172276,441.,-0.1125478148,,,,,,,,
,,,,,,,,,,,,,,442.,0.0302734375,,,442.,-0.1654765606,442.,-0.0567386150,,,,,,,,
,,,,,,,,,,,,,,443.,0.0303955078,,,443.,-0.1653244495,443.,0.0227927566,,,,,,,,
,,,,,,,,,,,,,,444.,0.0305175781,,,444.,-0.1652265191,444.,0.1160904169,,,,,,,,
,,,,,,,,,,,,,,445.,0.0306396484,,,445.,-0.1652037501,445.,0.1285627484,,,,,,,,
,,,,,,,,,,,,,,446.,0.0306396484,,,446.,-0.1652886868,446.,0.0935678482,,,,,,,,
,,,,,,,,,,,,,,447.,0.0305175781,,,447.,-0.1654732227,447.,-0.0176356435,,,,,,,,
,,,,,,,,,,,,,,448.,0.0305175781,,,448.,-0.1655745506,448.,-0.0905109644,,,,,,,,
,,,,,,,,,,,,,,449.,0.0303955078,,,449.,-0.1656529307,449.,-0.1281614304,,,,,,,,
,,,,,,,,,,,,,,450.,0.0302734375,,,450.,-0.1655953526,450.,-0.1198536158,,,,,,,,
,,,,,,,,,,,,,,451.,0.0303955078,,,451.,-0.1654353142,451.,-0.0252453685,,,,,,,,
,,,,,,,,,,,,,,452.,0.0303955078,,,452.,-0.1652767658,452.,0.0535519719,,,,,,,,
,,,,,,,,,,,,,,453.,0.0305175781,,,453.,-0.1652095318,453.,0.1277991533,,,,,,,,
,,,,,,,,,,,,,,454.,0.0306396484,,,454.,-0.1652360559,454.,0.1169504523,,,,,,,,
,,,,,,,,,,,,,,455.,0.0306396484,,,455.,-0.1653708816,455.,0.0615664124,,,,,,,,
,,,,,,,,,,,,,,456.,0.0306396484,,,456.,-0.1654950380,456.,-0.0156202316,,,,,,,,
,,,,,,,,,,,,,,457.,0.0303955078,,,457.,-0.1656307578,457.,-0.1128197908,,,,,,,,
,,,,,,,,,,,,,,458.,0.0303955078,,,458.,-0.1656217575,458.,-0.1301695108,,,,,,,,
,,,,,,,,,,,,,,459.,0.0302734375,,,459.,-0.1655215025,459.,-0.0691148639,,,,,,,,
,,,,,,,,,,,,,,460.,0.0303955078,,,460.,-0.1653625965,460.,0.0046932101,,,,,,,,
,,,,,,,,,,,,,,461.,0.0303955078,,,461.,-0.1652320623,461.,0.0803848505,,,,,,,,
,,,,,,,,,,,,,,462.,0.0306396484,,,462.,-0.1651867032,462.,0.1297861338,,,,,,,,
,,,,,,,,,,,,,,463.,0.0306396484,,,463.,-0.1652830243,463.,0.103450954,,,,,,,,
,,,,,,,,,,,,,,464.,0.0306396484,,,464.,-0.1654551029,464.,-0.0047981143,,,,,,,,
,,,,,,,,,,,,,,465.,0.0305175781,,,465.,-0.1655730009,465.,-0.0797764659,,,,,,,,
,,,,,,,,,,,,,,466.,0.0303955078,,,466.,-0.1656529307,466.,-0.1302990913,,,,,,,,
,,,,,,,,,,,,,,467.,0.0302734375,,,467.,-0.165578723,467.,-0.1019885540,,,,,,,,
,,,,,,,,,,,,,,468.,0.0303955078,,,468.,-0.1653851867,468.,0.0073647499,,,,,,,,
,,,,,,,,,,,,,,469.,0.0303955078,,,469.,-0.1652275324,469.,0.0839664340,,,,,,,,
,,,,,,,,,,,,,,470.,0.0305175781,,,470.,-0.1651967764,470.,0.1253755689,,,,,,,,
,,,,,,,,,,,,,,471.,0.0306396484,,,471.,-0.1652179956,471.,0.1204866171,,,,,,,,
,,,,,,,,,,,,,,472.,0.0306396484,,,472.,-0.1653940678,472.,0.0230408907,,,,,,,,
,,,,,,,,,,,,,,473.,0.0305175781,,,473.,-0.1655554771,473.,-0.0640465617,,,,,,,,
,,,,,,,,,,,,,,474.,0.0303955078,,,474.,-0.1656593680,474.,-0.1213806272,,,,,,,,
,,,,,,,,,,,,,,475.,0.0303955078,,,475.,-0.1656250358,475.,-0.1235657930,,,,,,,,
,,,,,,,,,,,,,,476.,0.0302734375,,,476.,-0.1655347943,476.,-0.070171237,,,,,,,,
,,,,,,,,,,,,,,477.,0.0303955078,,,477.,-0.1653677821,477.,0.0152357817,,,,,,,,
,,,,,,,,,,,,,,478.,0.0305175781,,,478.,-0.1652314067,478.,0.0926138759,,,,,,,,
,,,,,,,,,,,,,,479.,0.0306396484,,,479.,-0.1652225852,479.,0.1231108904,,,,,,,,
,,,,,,,,,,,,,,480.,0.0306396484,,,480.,-0.1653383374,480.,0.0654421449,,,,,,,,
,,,,,,,,,,,,,,481.,0.0305175781,,,481.,-0.1654980183,481.,-0.0247898698,,,,,,,,
,,,,,,,,,,,,,,482.,0.0305175781,,,482.,-0.1656394005,482.,-0.1025123596,,,,,,,,
,,,,,,,,,,,,,,483.,0.0302734375,,,483.,-0.1656242609,483.,-0.1187126040,,,,,,,,
,,,,,,,,,,,,,,484.,0.0302734375,,,484.,-0.1655160785,484.,-0.0579424500,,,,,,,,
,,,,,,,,,,,,,,485.,0.0303955078,,,485.,-0.1653674245,485.,0.0285976529,,,,,,,,
,,,,,,,,,,,,,,486.,0.0305175781,,,486.,-0.1651933789,486.,0.1240627766,,,,,,,,
,,,,,,,,,,,,,,487.,0.0306396484,,,487.,-0.1652562022,487.,0.1224945784,,,,,,,,
,,,,,,,,,,,,,,488.,0.0306396484,,,488.,-0.1653236747,488.,0.0701513886,,,,,,,,
,,,,,,,,,,,,,,489.,0.0305175781,,,489.,-0.1655595303,489.,-0.0579626560,,,,,,,,
,,,,,,,,,,,,,,490.,0.0303955078,,,490.,-0.1656439900,490.,-0.1182735562,,,,,,,,
,,,,,,,,,,,,,,491.,0.0302734375,,,491.,-0.1656743884,491.,-0.1271255016,,,,,,,,
,,,,,,,,,,,,,,492.,0.0302734375,,,492.,-0.1654690504,492.,-0.0360139608,,,,,,,,
,,,,,,,,,,,,,,493.,0.0303955078,,,493.,-0.1653094292,493.,0.0494623184,,,,,,,,
,,,,,,,,,,,,,,494.,0.0305175781,,,494.,-0.1652010679,494.,0.1283266544,,,,,,,,
,,,,,,,,,,,,,,495.,0.0306396484,,,495.,-0.1652745008,495.,0.1108726859,,,,,,,,
,,,,,,,,,,,,,,496.,0.0306396484,,,496.,-0.165379107,496.,0.0448780656,,,,,,,,
,,,,,,,,,,,,,,497.,0.0305175781,,,497.,-0.1655558348,497.,-0.0833892226,,,,,,,,
