time_offset_fs,v1,v2,error_signal_E,estimated_time_offset_fs
1146.0,0.0026445344572000734,0.0020000557669568354,0.13875899899441063,34.361836906815945
1147.0,0.0026377754056290705,0.0020000547335116046,0.13750410277760336,34.04117046709231
1148.0,0.0026310791848001094,0.002000053718532472,0.1362572570123282,33.722828624072754
1149.0,0.0026244453049559828,0.0020000527217026542,0.13501845598244838,33.406802362452346
1150.0,0.0026178732791117608,0.0020000517427105555,0.13378769327818185,33.093082620985676
1151.0,0.0026113626230503603,0.0020000507812496893,0.13256496180338875,32.78166029336068
1152.0,0.0026049128553179927,0.002000049837018596,0.13135025378294324,32.472526229066204
1153.0,0.002598523497219475,0.002000048909720768,0.13014356077018147,32.16567123425224
1154.0,0.0025921940728134297,0.0020000479990645694,0.12894487365442867,31.86108607258501
1155.0,0.0025859241089073426,0.002000047104763162,0.12775418266859512,31.558761466095433
1156.0,0.0025797131350525147,0.002000046226534431,0.12657147739684332,31.258688096022677
1157.0,0.0025735606835388847,0.00200004536410091,0.12539674678232005,30.960856603652484
1158.0,0.0025674662893897327,0.0020000445171897067,0.12422997913495079,30.665257591150674
1159.0,0.002561429490356271,0.0020000436855324363,0.12307116213929292,30.37188162239211
1160.0,0.0025554498269121156,0.0020000428688651465,0.1219202828624457,30.080719223785717
1161.0,0.0025495268422476456,0.00200004206692825,0.12077732776201183,29.79176088509536
1162.0,0.0025436600822642485,0.002000041279466454,0.11964228269410938,29.50499706025729
1163.0,0.002537849095568459,0.002000040506228697,0.1185151329214294,29.2204181681941
1164.0,0.002532093433465981,0.0020000397469680767,0.11739586312133655,28.93801459362555
1165.0,0.0025263926499556116,0.0020000390014417897,0.11628445739401054,28.657776687876652
1166.0,0.0025207463017230536,0.0020000382694110633,0.11518089927062408,28.379694769683063
1167.0,0.0025151539481346233,0.0020000375506410944,0.11408517172155408,28.10375912599379
1168.0,0.002509615151230858,0.0020000368449009844,0.11299725716462485,27.82996001277198
1169.0,0.0025041294757200227,0.0020000361519636805,0.1119171374733783,27.558287655793414
1170.0,0.0024986964889715164,0.002000035471605912,0.11084479398536988,27.288732251443285
1171.0,0.0024933157610091796,0.002000034803608133,0.10978020751048564,27.021283967511067
1172.0,0.0024879868645045064,0.0020000341477544614,0.10872335833927889,26.755932943983908
1173.0,0.0024827093747697643,0.0020000335038326215,0.10767422625132358,26.49266929383869
1174.0,0.0024774828697510156,0.0020000328716338876,0.10663279052357993,26.23148310383251
1175.0,0.002472306930021051,0.0020000322509530263,0.10559902993877204,25.972364435292217
1176.0,0.0024671811387722343,0.0020000316415882415,0.10457292279377317,25.715303324902877
1177.0,0.0024621050818092512,0.00200003104334112,0.10355444690799515,25.460289785494922
1178.0,0.0024570783475417815,0.0020000304560165777,0.10254357963178215,25.20731380683079
1179.0,0.0024521005269770766,0.0020000298794228054,0.10154029785480347,24.95636535639055
1180.0,0.002447171213712458,0.002000029313371218,0.1005445780144438,24.707434380156727
1181.0,0.002442290003927732,0.0020000287576764013,0.09955639610418886,24.4605108033985
1182.0,0.002437456496377522,0.0020000282121560636,0.09857572768200284,24.215584531455125
1183.0,0.0024326702923835233,0.002000027676630984,0.09760254787869653,23.972645450518836
1184.0,0.0024279309958266768,0.0020000271509249628,0.09663683140628267,23.731683428417064
1185.0,0.0024232382131392696,0.002000026634864775,0.09567855256631637,23.492688315393977
1186.0,0.0024185915532969567,0.002000026128280121,0.0947276852582192,23.255649944891633
1187.0,0.0024139906278107122,0.0020000256310035796,0.09378420298758332,23.020558134330333
1188.0,0.002409435050718704,0.0020000251428705625,0.09284807887445404,22.787402685888406
1189.0,0.002404924438578102,0.0020000246637192688,0.09191928566158926,22.55617338728142
1190.0,0.0024004584104568125,0.002000024193390639,0.09099779572269275,22.326860012540717
1191.0,0.0023960365879251476,0.0020000237317283113,0.09008358107061963,22.099452322791254
1192.0,0.002391658595047426,0.002000023278578579,0.08917661336555145,21.873940067028556
1193.0,0.002387324058373507,0.002000022833790346,0.08827686392314034,21.650312982895162
1194.0,0.002383032606930265,0.002000022397215086,0.08738430372261818,21.428560797455912
1195.0,0.002378783872212997,0.0020000219687068,0.08649890341487157,21.208673227972714
1196.0,0.002374577488176768,0.002000021548121975,0.08562063333047697,20.990639982677756
1197.0,0.0023704130912277016,0.002000021135319546,0.08474946348769888,20.7744507615463
1198.0,0.0023662903202142063,0.0020000207301608527,0.0838853636004452,20.560095257067847
1199.0,0.002362208816418147,0.002000020332509604,0.08302830308618012,20.347563155016214
1200.0,0.002358168223545961,0.002000019942231836,0.08217825107379392,20.136844135218638
1201.0,0.0023541681877197163,0.002000019559195877,0.08133517641142368,19.927927872322673
1202.0,0.0023502083574681214,0.00200001918327231,0.08049904767422976,19.720804036562463
1203.0,0.0023462883837174747,0.0020000188143339333,0.07966983317212033,19.5154622945227
1204.0,0.0023424079197825734,0.0020000184522557265,0.0788475009574272,19.311892309901264
1205.0,0.0023385666213575637,0.0020000180969148153,0.07803201883252801,19.110083744269737
1206.0,0.002334764146506747,0.0020000177481904347,0.07722335435741612,18.910026257832087
1207.0,0.0023310001556553386,0.002000017405963896,0.07642147485721539,18.711709510181322
1208.0,0.0023272743115801786,0.002000017070118551,0.0756263474296383,18.515123161053694
1209.0,0.0023235862794004003,0.0020000167405397604,0.07483793895238745,18.320256871080765
1210.0,0.0023199357265680535,0.0020000164171148603,0.0740562160904983,18.127100302538917
1211.0,0.0023163223228586847,0.0020000160997331296,0.07328114530362148,17.93564312009613
1212.0,0.0023127457403618805,0.002000015788285757,0.0725126928532464,17.745874991556477
1213.0,0.0023092056534717645,0.002000015482665812,0.0717508248098599,17.55778558860099
1214.0,0.0023057017388774617,0.0020000151827682107,0.07099550706004511,17.371364587526315
1215.0,0.0023022336755535193,0.002000014888489689,0.0702467053135136,17.186601669979474
1216.0,0.0022988011447502973,0.00200001459972877,0.06950438511007506,17.00348652368994
1217.0,0.0022954038299843184,0.002000014316385735,0.06876851182653997,16.82200884319794
1218.0,0.002292041417028587,0.0020000140383625944,0.06803905068355574,16.642158330579218
1219.0,0.002288713593902874,0.0020000137655630606,0.0673159667523758,16.46392469616615
1220.0,0.0022854200508639682,0.002000013497892517,0.06659922496156043,16.287297659264993
1221.0,0.002282160480395901,0.0020000132352579925,0.06588879010360847,16.11226694886907
1222.0,0.0022789345772001365,0.0020000129775681343,0.06518462684151952,15.938822304367832
