x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014
,,,,,,,,,,,,,,487.,0.0302734375,,,487.,-0.1666973233,487.,-0.0259795189,,,,,,,,
,,,,,,,,,,,,,,488.,0.0305175781,,,488.,-0.1664664149,488.,0.1125394106,,,,,,,,
,,,,,,,,,,,,,,489.,0.0306396484,,,489.,-0.1665191650,489.,0.1083507538,,,,,,,,
,,,,,,,,,,,,,,490.,0.0303955078,,,490.,-0.1668767929,490.,-0.0991733670,,,,,,,,
,,,,,,,,,,,,,,491.,0.0302734375,,,491.,-0.1668603420,491.,-0.1129465699,,,,,,,,
,,,,,,,,,,,,,,492.,0.0303955078,,,492.,-0.1664997935,492.,0.0870195627,,,,,,,,
,,,,,,,,,,,,,,493.,0.0306396484,,,493.,-0.1665167809,493.,0.1196604371,,,,,,,,
,,,,,,,,,,,,,,494.,0.0305175781,,,494.,-0.1668525338,494.,-0.0838150382,,,,,,,,
,,,,,,,,,,,,,,495.,0.0302734375,,,495.,-0.1668746471,495.,-0.1226411462,,,,,,,,
,,,,,,,,,,,,,,496.,0.0303955078,,,496.,-0.1665135622,496.,0.0745668411,,,,,,,,
,,,,,,,,,,,,,,497.,0.0306396484,,,497.,-0.1664946675,497.,0.1263673902,,,,,,,,
,,,,,,,,,,,,,,498.,0.0306396484,,,498.,-0.1666919589,498.,0.0139270425,,,,,,,,
,,,,,,,,,,,,,,499.,0.0303955078,,,499.,-0.1669177413,499.,-0.1151420474,,,,,,,,
,,,,,,,,,,,,,,500.,0.0302734375,,,500.,-0.1668387651,500.,-0.0978293419,,,,,,,,
,,,,,,,,,,,,,,501.,0.0303955078,,,501.,-0.1665744781,501.,0.0416119695,,,,,,,,
,,,,,,,,,,,,,,502.,0.0306396484,,,502.,-0.1664589643,502.,0.1297636628,,,,,,,,
,,,,,,,,,,,,,,503.,0.0306396484,,,503.,-0.1666204333,503.,0.0490235686,,,,,,,,
,,,,,,,,,,,,,,504.,0.0303955078,,,504.,-0.1669040322,504.,-0.1295186281,,,,,,,,
,,,,,,,,,,,,,,505.,0.0302734375,,,505.,-0.1667496562,505.,-0.0599533319,,,,,,,,
,,,,,,,,,,,,,,506.,0.0305175781,,,506.,-0.1664539576,506.,0.1275733113,,,,,,,,
,,,,,,,,,,,,,,507.,0.0306396484,,,507.,-0.1666057706,507.,0.0694689155,,,,,,,,
,,,,,,,,,,,,,,508.,0.0303955078,,,508.,-0.1669079065,508.,-0.1237199306,,,,,,,,
,,,,,,,,,,,,,,509.,0.0302734375,,,509.,-0.1668462753,509.,-0.0842909813,,,,,,,,
,,,,,,,,,,,,,,510.,0.0305175781,,,510.,-0.1664509773,510.,0.1193786263,,,,,,,,
,,,,,,,,,,,,,,511.,0.0306396484,,,511.,-0.1665481329,511.,0.094866097,,,,,,,,
,,,,,,,,,,,,,,512.,0.0303955078,,,512.,-0.1668778062,512.,-0.1118298173,,,,,,,,
,,,,,,,,,,,,,,513.,0.0302734375,,,513.,-0.1668401957,513.,-0.1053526402,,,,,,,,
,,,,,,,,,,,,,,514.,0.0305175781,,,514.,-0.1664709449,514.,0.1009622216,,,,,,,,
,,,,,,,,,,,,,,515.,0.0306396484,,,515.,-0.1665328741,515.,0.1156749129,,,,,,,,
,,,,,,,,,,,,,,516.,0.0305175781,,,516.,-0.1668605208,516.,-0.0899745226,,,,,,,,
,,,,,,,,,,,,,,517.,0.0302734375,,,517.,-0.1668960452,517.,-0.1211287975,,,,,,,,
,,,,,,,,,,,,,,518.,0.0303955078,,,518.,-0.1665318012,518.,0.0750197768,,,,,,,,
,,,,,,,,,,,,,,519.,0.0306396484,,,519.,-0.1664777398,519.,0.1259261966,,,,,,,,
,,,,,,,,,,,,,,520.,0.0305175781,,,520.,-0.1668121219,520.,-0.0600884557,,,,,,,,
,,,,,,,,,,,,,,521.,0.0302734375,,,521.,-0.1669075489,521.,-0.1290341616,,,,,,,,
,,,,,,,,,,,,,,522.,0.0303955078,,,522.,-0.1665498614,522.,0.0478457808,,,,,,,,
,,,,,,,,,,,,,,523.,0.0306396484,,,523.,-0.1664583087,523.,0.1298589110,,,,,,,,
,,,,,,,,,,,,,,524.,0.0305175781,,,524.,-0.1667669415,524.,-0.0400773287,,,,,,,,
,,,,,,,,,,,,,,525.,0.0303955078,,,525.,-0.1669124365,525.,-0.1304917336,,,,,,,,
,,,,,,,,,,,,,,526.,0.0303955078,,,526.,-0.1665936112,526.,0.0346443653,,,,,,,,
,,,,,,,,,,,,,,527.,0.0306396484,,,527.,-0.1664444804,527.,0.1290334463,,,,,,,,
,,,,,,,,,,,,,,528.,0.0305175781,,,528.,-0.1667335033,528.,-0.0215670466,,,,,,,,
,,,,,,,,,,,,,,529.,0.0303955078,,,529.,-0.1668899059,529.,-0.1286821961,,,,,,,,
,,,,,,,,,,,,,,530.,0.0303955078,,,530.,-0.1666390896,530.,0.0111066103,,,,,,,,
,,,,,,,,,,,,,,531.,0.0305175781,,,531.,-0.1664806604,531.,0.1257838607,,,,,,,,
,,,,,,,,,,,,,,532.,0.0306396484,,,532.,-0.1665626168,532.,0.0766957998,,,,,,,,
,,,,,,,,,,,,,,533.,0.0303955078,,,533.,-0.1668630838,533.,-0.1252428889,,,,,,,,
,,,,,,,,,,,,,,534.,0.0302734375,,,534.,-0.1667644978,534.,-0.0765432119,,,,,,,,
,,,,,,,,,,,,,,535.,0.0305175781,,,535.,-0.1664642692,535.,0.1241866350,,,,,,,,
,,,,,,,,,,,,,,536.,0.0306396484,,,536.,-0.1665744781,536.,0.0795527697,,,,,,,,
,,,,,,,,,,,,,,537.,0.0303955078,,,537.,-0.1668974757,537.,-0.1210682988,,,,,,,,
,,,,,,,,,,,,,,538.,0.0302734375,,,538.,-0.1668177843,538.,-0.0894892216,,,,,,,,
,,,,,,,,,,,,,,539.,0.0305175781,,,539.,-0.1664742231,539.,0.1193639636,,,,,,,,
,,,,,,,,,,,,,,540.,0.0306396484,,,540.,-0.1665790081,540.,0.0919911265,,,,,,,,
,,,,,,,,,,,,,,541.,0.0303955078,,,541.,-0.1669104695,541.,-0.1178972125,,,,,,,,
,,,,,,,,,,,,,,542.,0.0302734375,,,542.,-0.1667919755,542.,-0.091719687,,,,,,,,
,,,,,,,,,,,,,,543.,0.0303955078,,,543.,-0.1665610671,543.,0.0496740341,,,,,,,,
,,,,,,,,,,,,,,544.,0.0306396484,,,544.,-0.1664832234,544.,0.1298328638,,,,,,,,
,,,,,,,,,,,,,,545.,0.0305175781,,,545.,-0.1667660475,545.,-0.0476274490,,,,,,,,
,,,,,,,,,,,,,,546.,0.0302734375,,,546.,-0.1669121981,546.,-0.1302028894,,,,,,,,
,,,,,,,,,,,,,,547.,0.0302734375,,,547.,-0.1667085886,547.,-0.0352091789,,,,,,,,
,,,,,,,,,,,,,,548.,0.0305175781,,,548.,-0.1664995551,548.,0.1126936078,,,,,,,,
,,,,,,,,,,,,,,549.,0.0306396484,,,549.,-0.1665621996,549.,0.0959543586,,,,,,,,
,,,,,,,,,,,,,,550.,0.0303955078,,,550.,-0.1669066548,550.,-0.1156050563,,,,,,,,
,,,,,,,,,,,,,,551.,0.0302734375,,,551.,-0.1668168902,551.,-0.0906313658,,,,,,,,
,,,,,,,,,,,,,,552.,0.0303955078,,,552.,-0.1665607095,552.,0.0546542406,,,,,,,,
,,,,,,,,,,,,,,553.,0.0306396484,,,553.,-0.1665582657,553.,0.0905179381,,,,,,,,
,,,,,,,,,,,,,,554.,0.0305175781,,,554.,-0.1668227315,554.,-0.0649003386,,,,,,,,
,,,,,,,,,,,,,,555.,0.0303955078,,,555.,-0.1669129133,555.,-0.1290352941,,,,,,,,
,,,,,,,,,,,,,,556.,0.0302734375,,,556.,-0.1666459441,556.,-0.014993012,,,,,,,,
,,,,,,,,,,,,,,557.,0.0306396484,,,557.,-0.1665002108,557.,0.126452446,,,,,,,,
,,,,,,,,,,,,,,558.,0.0306396484,,,558.,-0.1666969657,558.,0.0027288795,,,,,,,,
,,,,,,,,,,,,,,559.,0.0303955078,,,559.,-0.1669049263,559.,-0.1210815907,,,,,,,,
,,,,,,,,,,,,,,560.,0.0303955078,,,560.,-0.1666623950,560.,-0.0063865185,,,,,,,,
,,,,,,,,,,,,,,561.,0.0305175781,,,561.,-0.1664720774,561.,0.1245493889,,,,,,,,
,,,,,,,,,,,,,,562.,0.0306396484,,,562.,-0.166569531,562.,0.0826186538,,,,,,,,
,,,,,,,,,,,,,,563.,0.0305175781,,,563.,-0.1668263674,563.,-0.0770926476,,,,,,,,
,,,,,,,,,,,,,,564.,0.0302734375,,,564.,-0.1668933034,564.,-0.1248234510,,,,,,,,
,,,,,,,,,,,,,,565.,0.0303955078,,,565.,-0.1665076613,565.,0.0809097886,,,,,,,,
,,,,,,,,,,,,,,566.,0.0306396484,,,566.,-0.1664883494,566.,0.1236214638,,,,,,,,
,,,,,,,,,,,,,,567.,0.0306396484,,,567.,-0.1666970849,567.,0.0009241104,,,,,,,,
,,,,,,,,,,,,,,568.,0.0303955078,,,568.,-0.1668867469,568.,-0.1227666736,,,,,,,,
,,,,,,,,,,,,,,569.,0.0302734375,,,569.,-0.1666644216,569.,-0.0051777363,,,,,,,,
,,,,,,,,,,,,,,570.,0.0305175781,,,570.,-0.166474402,570.,0.1200284362,,,,,,,,
,,,,,,,,,,,,,,571.,0.0306396484,,,571.,-0.1665828228,571.,0.0836375952,,,,,,,,
,,,,,,,,,,,,,,572.,0.0305175781,,,572.,-0.1668129563,572.,-0.0649865866,,,,,,,,
,,,,,,,,,,,,,,573.,0.0302734375,,,573.,-0.1668957472,573.,-0.1258673072,,,,,,,,
,,,,,,,,,,,,,,574.,0.0302734375,,,574.,-0.1666630507,574.,-0.0089654922,,,,,,,,
,,,,,,,,,,,,,,575.,0.0305175781,,,575.,-0.1664635539,575.,0.1209202409,,,,,,,,
,,,,,,,,,,,,,,576.,0.0306396484,,,576.,-0.1665795445,576.,0.0811248422,,,,,,,,
,,,,,,,,,,,,,,577.,0.0305175781,,,577.,-0.1668334603,577.,-0.0683358312,,,,,,,,
,,,,,,,,,,,,,,578.,0.0302734375,,,578.,-0.1668893099,578.,-0.1278102994,,,,,,,,
,,,,,,,,,,,,,,579.,0.0302734375,,,579.,-0.1666657925,579.,-0.0150670409,,,,,,,,
,,,,,,,,,,,,,,580.,0.0305175781,,,580.,-0.1664741039,580.,0.1196221709,,,,,,,,
,,,,,,,,,,,,,,581.,0.0306396484,,,581.,-0.1665505767,581.,0.0883905888,,,,,,,,
,,,,,,,,,,,,,,582.,0.0305175781,,,582.,-0.1667941809,582.,-0.0669310689,,,,,,,,
,,,,,,,,,,,,,,583.,0.0302734375,,,583.,-0.1668958664,583.,-0.1266964078,,,,,,,,
,,,,,,,,,,,,,,584.,0.0302734375,,,584.,-0.1666585207,584.,-0.0082165599,,,,,,,,
,,,,,,,,,,,,,,585.,0.0305175781,,,585.,-0.1664291024,585.,0.1218442917,,,,,,,,
,,,,,,,,,,,,,,586.,0.0306396484,,,586.,-0.1665738225,586.,0.0824802518,,,,,,,,
,,,,,,,,,,,,,,587.,0.0305175781,,,587.,-0.166833818,587.,-0.0733613968,,,,,,,,
,,,,,,,,,,,,,,588.,0.0302734375,,,588.,-0.1668016911,588.,-0.0710884333,,,,,,,,
,,,,,,,,,,,,,,589.,0.0303955078,,,589.,-0.1665096283,589.,0.0818707347,,,,,,,,
,,,,,,,,,,,,,,590.,0.0306396484,,,590.,-0.1665140986,590.,0.1210363507,,,,,,,,
,,,,,,,,,,,,,,591.,0.0305175781,,,591.,-0.1667565703,591.,-0.0204259157,,,,,,,,
,,,,,,,,,,,,,,592.,0.0303955078,,,592.,-0.1668933034,592.,-0.1288146377,,,,,,,,
,,,,,,,,,,,,,,593.,0.0302734375,,,593.,-0.1667430401,593.,-0.0537759066,,,,,,,,
,,,,,,,,,,,,,,594.,0.0305175781,,,594.,-0.1665003896,594.,0.0990926027,,,,,,,,
,,,,,,,,,,,,,,595.,0.0306396484,,,595.,-0.1665329933,595.,0.1078795791,,,,,,,,
,,,,,,,,,,,,,,596.,0.0305175781,,,596.,-0.1667696834,596.,-0.0351918936,,,,,,,,
,,,,,,,,,,,,,,597.,0.0303955078,,,597.,-0.1669057012,597.,-0.1305491924,,,,,,,,
,,,,,,,,,,,,,,598.,0.0303955078,,,598.,-0.1667174101,598.,-0.0379597545,,,,,,,,
,,,,,,,,,,,,,,599.,0.0305175781,,,599.,-0.1664766073,599.,0.1092479825,,,,,,,,
,,,,,,,,,,,,,,600.,0.0306396484,,,600.,-0.1665198207,600.,0.1011095643,,,,,,,,
,,,,,,,,,,,,,,601.,0.0305175781,,,601.,-0.1668069959,601.,-0.0516035557,,,,,,,,
,,,,,,,,,,,,,,602.,0.0303955078,,,602.,-0.1668920517,602.,-0.1301089525,,,,,,,,
,,,,,,,,,,,,,,603.,0.0303955078,,,603.,-0.1665700078,603.,0.0565913916,,,,,,,,
,,,,,,,,,,,,,,604.,0.0306396484,,,604.,-0.1664667726,604.,0.1282556653,,,,,,,,
,,,,,,,,,,,,,,605.,0.0306396484,,,605.,-0.1667269468,605.,0.0149741769,,,,,,,,
,,,,,,,,,,,,,,606.,0.0303955078,,,606.,-0.1668859720,606.,-0.1192049980,,,,,,,,
,,,,,,,,,,,,,,607.,0.0302734375,,,607.,-0.1667948365,607.,-0.0855368376,,,,,,,,
,,,,,,,,,,,,,,608.,0.0303955078,,,608.,-0.1665627956,608.,0.065912962,,,,,,,,
,,,,,,,,,,,,,,609.,0.0306396484,,,609.,-0.1664961576,609.,0.1260260344,,,,,,,,
,,,,,,,,,,,,,,610.,0.0305175781,,,610.,-0.1668528914,610.,-0.076748848,,,,,,,,
,,,,,,,,,,,,,,611.,0.0302734375,,,611.,-0.1668829918,611.,-0.1227913499,,,,,,,,
,,,,,,,,,,,,,,612.,0.0303955078,,,612.,-0.1666539907,612.,0.0083521605,,,,,,,,
,,,,,,,,,,,,,,613.,0.0305175781,,,613.,-0.1664464474,613.,0.1244718432,,,,,,,,
,,,,,,,,,,,,,,614.,0.0306396484,,,614.,-0.1665892005,614.,0.0692250729,,,,,,,,
,,,,,,,,,,,,,,615.,0.0305175781,,,615.,-0.1668767929,615.,-0.0897952318,,,,,,,,
,,,,,,,,,,,,,,616.,0.0303955078,,,616.,-0.1668793559,616.,-0.1192377806,,,,,,,,
,,,,,,,,,,,,,,617.,0.0305175781,,,617.,-0.1664766669,617.,0.0986266136,,,,,,,,
,,,,,,,,,,,,,,618.,0.0306396484,,,618.,-0.1665363312,618.,0.1066036224,,,,,,,,
,,,,,,,,,,,,,,619.,0.0305175781,,,619.,-0.1667714119,619.,-0.0439263582,,,,,,,,
,,,,,,,,,,,,,,620.,0.0303955078,,,620.,-0.1669054031,620.,-0.1301946044,,,,,,,,
,,,,,,,,,,,,,,621.,0.0303955078,,,621.,-0.1666606665,621.,-0.0269910693,,,,,,,,
,,,,,,,,,,,,,,622.,0.0305175781,,,622.,-0.1664802432,622.,0.1169188619,,,,,,,,
,,,,,,,,,,,,,,623.,0.0306396484,,,623.,-0.1665763855,623.,0.0868228078,,,,,,,,
,,,,,,,,,,,,,,624.,0.0305175781,,,624.,-0.1668257713,624.,-0.0704594851,,,,,,,,
,,,,,,,,,,,,,,625.,0.0302734375,,,625.,-0.1668755412,625.,-0.1255357265,,,,,,,,
,,,,,,,,,,,,,,626.,0.0303955078,,,626.,-0.1666560173,626.,0.0027749538,,,,,,,,
,,,,,,,,,,,,,,627.,0.0305175781,,,627.,-0.1664818525,627.,0.1254805923,,,,,,,,
,,,,,,,,,,,,,,628.,0.0305175781,,,628.,-0.1667340398,628.,-0.0283675194,,,,,,,,
,,,,,,,,,,,,,,629.,0.0303955078,,,629.,-0.1669141650,629.,-0.130504787,,,,,,,,
,,,,,,,,,,,,,,630.,0.0302734375,,,630.,-0.1667035222,630.,-0.0307739377,,,,,,,,
,,,,,,,,,,,,,,631.,0.0305175781,,,631.,-0.1664803624,631.,0.1105582714,,,,,,,,
,,,,,,,,,,,,,,632.,0.0306396484,,,632.,-0.1665472388,632.,0.0996454954,,,,,,,,
,,,,,,,,,,,,,,633.,0.0305175781,,,633.,-0.1667679548,633.,-0.0534151793,,,,,,,,
,,,,,,,,,,,,,,634.,0.0302734375,,,634.,-0.1668723226,634.,-0.1292775869,,,,,,,,
,,,,,,,,,,,,,,635.,0.0302734375,,,635.,-0.1666933298,635.,-0.0301851630,,,,,,,,
,,,,,,,,,,,,,,636.,0.0305175781,,,636.,-0.1664984822,636.,0.1162887216,,,,,,,,
,,,,,,,,,,,,,,637.,0.0306396484,,,637.,-0.1665382981,637.,0.0927541852,,,,,,,,
,,,,,,,,,,,,,,638.,0.0305175781,,,638.,-0.1668049097,638.,-0.0559221506,,,,,,,,
,,,,,,,,,,,,,,639.,0.0302734375,,,639.,-0.1668226719,639.,-0.0811266303,,,,,,,,
,,,,,,,,,,,,,,640.,0.0303955078,,,640.,-0.1665082574,640.,0.0742353797,,,,,,,,
,,,,,,,,,,,,,,641.,0.0306396484,,,641.,-0.1664995551,641.,0.1209657788,,,,,,,,
,,,,,,,,,,,,,,642.,0.0305175781,,,642.,-0.1667352915,642.,-0.0108026862,,,,,,,,
,,,,,,,,,,,,,,643.,0.0303955078,,,643.,-0.1669011712,643.,-0.1281313300,,,,,,,,
,,,,,,,,,,,,,,644.,0.0302734375,,,644.,-0.1667703390,644.,-0.0610130429,,,,,,,,
,,,,,,,,,,,,,,645.,0.0303955078,,,645.,-0.1664936543,645.,0.0883057714,,,,,,,,
,,,,,,,,,,,,,,646.,0.0306396484,,,646.,-0.1665287614,646.,0.1176668406,,,,,,,,
,,,,,,,,,,,,,,647.,0.0305175781,,,647.,-0.1667343378,647.,-0.0169776678,,,,,,,,
,,,,,,,,,,,,,,648.,0.0302734375,,,648.,-0.166849494,648.,-0.1111630201,,,,,,,,
,,,,,,,,,,,,,,649.,0.0303955078,,,649.,-0.1666058302,649.,0.0373833776,,,,,,,,
,,,,,,,,,,,,,,650.,0.0306396484,,,650.,-0.1664404273,650.,0.1298535466,,,,,,,,
,,,,,,,,,,,,,,651.,0.0306396484,,,651.,-0.1666496396,651.,0.0393273830,,,,,,,,
,,,,,,,,,,,,,,652.,0.0303955078,,,652.,-0.1668749452,652.,-0.1040253639,,,,,,,,
,,,,,,,,,,,,,,653.,0.0302734375,,,653.,-0.1668834090,653.,-0.1116674542,,,,,,,,
,,,,,,,,,,,,,,654.,0.0303955078,,,654.,-0.1665916443,654.,0.0302846432,,,,,,,,
,,,,,,,,,,,,,,655.,0.0306396484,,,655.,-0.1669777036,655.,0.1064129472,,,,,,,,
,,,,,,,,,,,,,,656.,0.0305175781,,,656.,-0.1667975187,656.,-0.0388901234,,,,,,,,
,,,,,,,,,,,,,,657.,0.0303955078,,,657.,-0.1669046879,657.,-0.130438149,,,,,,,,
,,,,,,,,,,,,,,658.,0.0302734375,,,658.,-0.166738987,658.,-0.0469515324,,,,,,,,
,,,,,,,,,,,,,,659.,0.0306396484,,,659.,-0.166487515,659.,0.1299594641,,,,,,,,
,,,,,,,,,,,,,,660.,0.0306396484,,,660.,-0.1666591167,660.,0.0383614898,,,,,,,,
,,,,,,,,,,,,,,661.,0.0302734375,,,661.,-0.1669009328,661.,-0.1295723319,,,,,,,,
,,,,,,,,,,,,,,662.,0.0302734375,,,662.,-0.1666764021,662.,-0.0150578022,,,,,,,,
,,,,,,,,,,,,,,663.,0.0305175781,,,663.,-0.1664617062,663.,0.1217247248,,,,,,,,
,,,,,,,,,,,,,,664.,0.0305175781,,,664.,-0.1667342186,664.,-0.0075088739,,,,,,,,
,,,,,,,,,,,,,,665.,0.0303955078,,,665.,-0.1669213772,665.,-0.1265708208,,,,,,,,
,,,,,,,,,,,,,,666.,0.0303955078,,,666.,-0.1665891409,666.,0.0255054832,,,,,,,,
,,,,,,,,,,,,,,667.,0.0305175781,,,667.,-0.1664683223,667.,0.1289939284,,,,,,,,
,,,,,,,,,,,,,,668.,0.0305175781,,,668.,-0.1667796969,668.,-0.0412095785,,,,,,,,
,,,,,,,,,,,,,,669.,0.0303955078,,,669.,-0.166913271,669.,-0.1296474934,,,,,,,,
,,,,,,,,,,,,,,670.,0.0303955078,,,670.,-0.1665605307,670.,0.0642138124,,,,,,,,
,,,,,,,,,,,,,,671.,0.0306396484,,,671.,-0.1665019989,671.,0.1243133545,,,,,,,,
,,,,,,,,,,,,,,672.,0.0305175781,,,672.,-0.1668462157,672.,-0.0838958025,,,,,,,,
,,,,,,,,,,,,,,673.,0.0302734375,,,673.,-0.1668992043,673.,-0.1140496135,,,,,,,,
,,,,,,,,,,,,,,674.,0.0305175781,,,674.,-0.1665087938,674.,0.1005450487,,,,,,,,
,,,,,,,,,,,,,,675.,0.0306396484,,,675.,-0.1665600538,675.,0.1013627648,,,,,,,,
,,,,,,,,,,,,,,676.,0.0305175781,,,676.,-0.1667814255,676.,-0.0498339534,,,,,,,,
,,,,,,,,,,,,,,677.,0.0302734375,,,677.,-0.1668208838,677.,-0.0790133476,,,,,,,,
,,,,,,,,,,,,,,678.,0.0303955078,,,678.,-0.1664971709,678.,0.0839002132,,,,,,,,
,,,,,,,,,,,,,,679.,0.0306396484,,,679.,-0.1666214466,679.,0.0559272170,,,,,,,,
,,,,,,,,,,,,,,680.,0.0303955078,,,680.,-0.1668635607,680.,-0.1002080441,,,,,,,,
,,,,,,,,,,,,,,681.,0.0302734375,,,681.,-0.1666889787,681.,-0.0171770453,,,,,,,,
,,,,,,,,,,,,,,682.,0.0306396484,,,682.,-0.1664930582,682.,0.1211775541,,,,,,,,
,,,,,,,,,,,,,,683.,0.0305175781,,,683.,-0.1667584777,683.,-0.0217643976,,,,,,,,
,,,,,,,,,,,,,,684.,0.0302734375,,,684.,-0.1668452024,684.,-0.1039049029,,,,,,,,
,,,,,,,,,,,,,,685.,0.0303955078,,,685.,-0.1665233374,685.,0.0573404431,,,,,,,,
,,,,,,,,,,,,,,686.,0.0306396484,,,686.,-0.1665842533,686.,0.0755110383,,,,,,,,
,,,,,,,,,,,,,,687.,0.0305175781,,,687.,-0.1668700576,687.,-0.0854303837,,,,,,,,
,,,,,,,,,,,,,,688.,0.0302734375,,,688.,-0.1667295098,688.,-0.0490593910,,,,,,,,
,,,,,,,,,,,,,,689.,0.0305175781,,,689.,-0.1664656997,689.,0.1116896272,,,,,,,,
,,,,,,,,,,,,,,690.,0.0306396484,,,690.,-0.166564405,690.,0.0942257643,,,,,,,,
,,,,,,,,,,,,,,691.,0.0303955078,,,691.,-0.1669225693,691.,-0.1279344559,,,,,,,,
,,,,,,,,,,,,,,692.,0.0302734375,,,692.,-0.1667177081,692.,-0.0538472533,,,,,,,,
,,,,,,,,,,,,,,693.,0.0306396484,,,693.,-0.1664631367,693.,0.1291707158,,,,,,,,
,,,,,,,,,,,,,,694.,0.0306396484,,,694.,-0.166692853,694.,0.0156124830,,,,,,,,
,,,,,,,,,,,,,,695.,0.0302734375,,,695.,-0.1668787003,695.,-0.1125077009,,,,,,,,
,,,,,,,,,,,,,,696.,0.0303955078,,,696.,-0.1665950418,696.,0.0385906696,,,,,,,,
,,,,,,,,,,,,,,697.,0.0306396484,,,697.,-0.1665856838,697.,0.0862708688,,,,,,,,
,,,,,,,,,,,,,,698.,0.0305175781,,,698.,-0.1668458581,698.,-0.0789429545,,,,,,,,
,,,,,,,,,,,,,,699.,0.0302734375,,,699.,-0.1668566465,699.,-0.1140864491,,,,,,,,
,,,,,,,,,,,,,,700.,0.0305175781,,,700.,-0.1664866209,700.,0.1148920059,,,,,,,,
,,,,,,,,,,,,,,701.,0.0306396484,,,701.,-0.1665636301,701.,0.0890989304,,,,,,,,
,,,,,,,,,,,,,,702.,0.0303955078,,,702.,-0.1669305563,702.,-0.1290143132,,,,,,,,
,,,,,,,,,,,,,,703.,0.0302734375,,,703.,-0.1667379737,703.,-0.0480718017,,,,,,,,
,,,,,,,,,,,,,,704.,0.0306396484,,,704.,-0.1664826274,704.,0.1277111173,,,,,,,,
,,,,,,,,,,,,,,705.,0.0305175781,,,705.,-0.1666997075,705.,0.0027744174,,,,,,,,
,,,,,,,,,,,,,,706.,0.0303955078,,,706.,-0.1669060588,706.,-0.1280273795,,,,,,,,
,,,,,,,,,,,,,,707.,0.0303955078,,,707.,-0.1665533185,707.,0.0384495258,,,,,,,,
,,,,,,,,,,,,,,708.,0.0306396484,,,708.,-0.1664999127,708.,0.1293827295,,,,,,,,
,,,,,,,,,,,,,,709.,0.0306396484,,,709.,-0.166721344,709.,0.0123689771,,,,,,,,
,,,,,,,,,,,,,,710.,0.0302734375,,,710.,-0.166867137,710.,-0.1187738776,,,,,,,,
,,,,,,,,,,,,,,711.,0.0303955078,,,711.,-0.1666234732,711.,0.0348871946,,,,,,,,
,,,,,,,,,,,,,,712.,0.0306396484,,,712.,-0.166461587,712.,0.1291347146,,,,,,,,
,,,,,,,,,,,,,,713.,0.0306396484,,,713.,-0.1666994095,713.,0.0148225427,,,,,,,,
,,,,,,,,,,,,,,714.,0.0303955078,,,714.,-0.1669108272,714.,-0.1254860163,,,,,,,,
,,,,,,,,,,,,,,715.,0.0302734375,,,715.,-0.1667568088,715.,-0.0599724054,,,,,,,,
,,,,,,,,,,,,,,716.,0.0305175781,,,716.,-0.1664904356,716.,0.0999775529,,,,,,,,
,,,,,,,,,,,,,,717.,0.0306396484,,,717.,-0.1666670442,717.,0.0184764266,,,,,,,,
,,,,,,,,,,,,,,718.,0.0303955078,,,718.,-0.1668973565,718.,-0.1235432625,,,,,,,,
,,,,,,,,,,,,,,719.,0.0303955078,,,719.,-0.1667560935,719.,-0.0642380714,,,,,,,,
,,,,,,,,,,,,,,720.,0.0305175781,,,720.,-0.1664856076,720.,0.0985437632,,,,,,,,
,,,,,,,,,,,,,,721.,0.0306396484,,,721.,-0.1665388346,721.,0.1055627465,,,,,,,,
,,,,,,,,,,,,,,722.,0.0305175781,,,722.,-0.1667871475,722.,-0.0533139706,,,,,,,,
,,,,,,,,,,,,,,723.,0.0302734375,,,723.,-0.1668734550,723.,-0.1281915903,,,,,,,,
,,,,,,,,,,,,,,724.,0.0305175781,,,724.,-0.1665121913,724.,0.0855854154,,,,,,,,
,,,,,,,,,,,,,,725.,0.0306396484,,,725.,-0.1665102839,725.,0.1102913618,,,,,,,,
,,,,,,,,,,,,,,726.,0.0305175781,,,726.,-0.1667653918,726.,-0.0462070107,,,,,,,,
,,,,,,,,,,,,,,727.,0.0302734375,,,727.,-0.1668898463,727.,-0.1291274428,,,,,,,,
,,,,,,,,,,,,,,728.,0.0302734375,,,728.,-0.1666586995,728.,-0.0084584355,,,,,,,,
,,,,,,,,,,,,,,729.,0.0305175781,,,729.,-0.1664719582,729.,0.1252374649,,,,,,,,
,,,,,,,,,,,,,,730.,0.0306396484,,,730.,-0.1666211486,730.,0.0595850348,,,,,,,,
,,,,,,,,,,,,,,731.,0.0305175781,,,731.,-0.1668841243,731.,-0.0969158411,,,,,,,,
,,,,,,,,,,,,,,732.,0.0302734375,,,732.,-0.1668736935,732.,-0.1120402217,,,,,,,,
,,,,,,,,,,,,,,733.,0.0305175781,,,733.,-0.1664667726,733.,0.117751658,,,,,,,,
,,,,,,,,,,,,,,734.,0.0306396484,,,734.,-0.1665889621,734.,0.0785108805,,,,,,,,
,,,,,,,,,,,,,,735.,0.0305175781,,,735.,-0.1668480039,735.,-0.0857371092,,,,,,,,
,,,,,,,,,,,,,,736.,0.0302734375,,,736.,-0.1668509841,736.,-0.1135393381,,,,,,,,
